q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
48;5;22;29;-4;-17;-14;-10
35;35;48;29;-4;-10;-6;-13
8;37;16;40;-11;-2;-4;-3
45;2;31;2;-7;-9;-3;-20
12;30;37;16;-6;-17;-10;-20
21;1;27;13;-4;-20;-3;-11
30;29;47;44;-3;-10;-13;-1
46;23;31;12;-1;-14;-11;-9
19;15;10;16;-15;-19;-9;-9
3;6;5;46;-8;-2;-15;-18
36;28;46;39;-13;-5;0;-20
35;5;0;23;-9;-12;-5;-12
4;26;46;37;-9;-15;-4;-16
13;49;41;16;-13;-10;-11;-4
48;6;13;5;-13;-2;-16;-12
14;2;22;11;-17;-6;-11;-9
5;28;15;42;-17;-8;-1;-15
28;49;24;41;-8;-3;-19;-4
14;41;0;19;-18;-19;-5;-1
30;6;42;46;-10;-16;-16;-7
11;11;37;32;-14;-1;-1;-3
14;35;41;49;-2;0;-1;0
5;25;16;49;-10;-11;-16;-11
17;39;37;17;-14;-6;-10;-15
34;49;35;35;-1;-8;-14;-3
9;3;19;26;-20;-13;-7;-17
7;46;6;5;-5;-17;-20;-4
2;15;4;9;-6;-13;-5;-20
33;28;19;5;-5;-4;-13;-13
9;24;34;15;-7;-13;-7;-8
35;25;11;26;-19;-17;-17;-2
42;3;41;29;-8;-4;-9;-18
48;49;14;19;-11;-3;-13;-8
28;32;24;41;-2;0;-20;-14
29;18;13;5;-1;-14;-5;-17
6;11;24;32;-19;-6;0;-11
15;2;0;21;-14;-19;-5;-18
26;45;2;33;-16;-10;-4;-8
15;21;39;42;-6;0;-11;-13
16;4;24;24;-6;-13;-20;-14
4;38;16;12;-16;-3;-18;-13
9;9;11;38;-18;-16;-16;-16
18;35;19;3;0;-12;-5;-7
49;33;6;36;-7;-15;-3;-12
43;3;10;5;-1;-10;-6;-2
19;25;2;41;-8;-9;-2;-17
16;6;29;40;-14;-18;-5;0
27;24;1;25;-7;-19;-12;-17
22;12;32;3;-16;-14;-10;-6
6;24;12;29;-8;-4;-7;0
38;25;37;40;-17;-19;-15;-2
30;14;14;42;-3;-19;-7;-18
48;41;32;25;-10;-11;-20;-7
7;17;38;7;-4;-8;-5;-7
13;29;20;11;-3;0;-8;-12
5;2;34;9;-14;-16;-15;-4
46;30;42;11;0;-13;-18;-5
32;34;13;21;-3;-1;0;-3
10;42;41;14;-12;0;-17;-17
26;35;19;37;-15;-6;-3;-14
48;31;38;26;-15;-16;-8;-10
34;9;48;35;-4;-13;-5;-13
31;42;16;31;-6;-6;-7;-14
47;26;9;36;-19;-6;-12;-8
43;8;29;26;-11;-5;-7;-6
34;1;3;24;-6;-18;-7;-20
4;3;5;32;-17;-7;-4;-11
28;6;7;6;-5;-9;-9;-3
29;13;34;49;-16;-9;-20;-15
29;31;38;1;-8;-9;-13;-6
43;27;0;1;-15;-6;-8;-12
39;18;34;37;0;-14;-4;-5
7;17;46;47;-20;0;-20;-3
23;25;45;18;-15;-9;-12;-5
43;23;37;44;-10;-10;-20;-16
22;30;33;48;-9;0;-16;-2
35;9;47;0;-15;-12;-9;-18
3;9;30;2;-17;-17;-17;-2
39;47;2;13;-17;-7;-10;0
27;26;8;42;-17;-17;-3;-5
41;42;25;19;-9;-15;-18;-8
6;43;7;2;-8;-19;0;-10
12;44;33;15;-18;-18;-15;-10
49;2;31;26;-6;-10;-20;-7
25;22;7;14;-11;-10;-3;-17
38;7;2;3;-3;-19;-11;-4
22;0;30;42;-3;-17;-6;-3
34;11;25;47;-10;0;-2;0
35;6;31;36;-20;-12;-2;-1
40;29;22;47;-7;-19;-16;-11
39;47;35;37;-16;-13;-17;-2
48;30;40;27;-13;-16;-18;-2
30;47;5;18;-14;-15;-17;0
45;2;9;14;-6;-15;-10;-20
7;40;26;3;-8;-13;-13;-13
33;32;43;30;-12;0;-15;-10
11;10;45;23;-5;-14;-2;-14
33;38;9;30;-7;-14;-7;-6
0;6;29;4;-8;-3;-14;-7
25;29;38;25;-20;-15;-7;-8
47;41;20;26;-18;-18;-10;-12
28;10;47;7;-14;-9;-3;-11
39;41;24;8;-18;-12;-1;-2
49;31;28;47;-7;-1;-1;-15
18;7;1;28;-4;-12;-13;-1
30;44;11;38;-13;-7;-1;-15
13;35;37;31;-9;-8;-2;-13
8;21;41;17;-9;-11;-14;-14
13;8;43;0;0;0;-1;-1
12;14;37;4;-18;-16;-19;-1
14;9;15;2;-11;-11;-19;-14
42;13;43;36;-16;-5;-6;-17
31;38;39;9;-6;-2;-5;-4
25;27;23;49;-9;-9;-4;-3
28;19;34;18;-7;-2;-19;-1
25;18;9;48;-16;-19;-8;-12
32;29;18;7;-11;-9;-1;-8
22;14;24;35;-14;-4;-9;-17
38;13;47;9;-14;-5;-13;-10
30;12;38;21;-20;-16;-15;-8
22;37;11;21;-7;-17;-16;-5
46;5;32;41;-5;-18;-17;-14
5;5;16;37;-20;-6;-13;-15
25;23;47;46;-14;0;-10;-3
14;43;2;6;-3;0;-19;-12
15;33;41;19;-13;-1;-12;-2
45;0;23;42;-10;-11;-20;-6
27;1;16;13;-10;-17;-7;-7
45;25;45;48;-12;-4;0;-9
48;36;12;27;-10;-15;-19;-17
25;45;17;28;-6;-16;-16;-3
37;38;6;13;-5;-4;-9;-20
29;16;38;48;-8;-17;-20;-10
0;1;34;5;0;-14;-4;-5
19;48;44;25;-15;-7;-16;-13
3;5;45;23;-12;-2;-18;-6
21;23;13;15;-6;-12;-1;-16
5;28;43;48;-18;-18;-11;-3
23;30;21;24;-17;-5;-17;-14
36;45;39;3;0;-7;-15;-13
47;31;37;8;-16;-8;-17;-5
25;18;41;44;-5;-9;-15;-8
10;29;23;29;-11;-17;-11;-3
28;18;20;1;-6;-2;-7;-6
41;2;34;47;-17;-8;-12;-14
5;7;39;5;-10;-6;0;-5
44;21;37;45;-12;-2;-7;-6
25;30;45;36;-11;-16;0;-7
0;35;14;37;0;-1;-9;-7
15;35;31;25;-4;-5;-20;-2
18;3;49;22;-16;-20;-14;-19
4;41;30;45;-1;-7;-13;-11
12;2;35;19;-18;-20;-11;-16
38;7;21;18;-7;-6;-6;-4
36;2;37;14;-14;-3;-12;-3
33;43;3;9;-3;-8;-3;-15
21;16;21;49;-1;-4;-12;-16
7;3;20;18;-1;-2;-17;-20
29;18;7;48;-2;-16;-18;-12
2;34;31;16;-8;-16;-11;-11
27;49;37;15;-17;-1;-14;0
24;24;10;19;-10;-13;-13;-12
5;34;43;10;-15;-3;-2;-2
34;5;34;46;-3;0;-9;-9
12;0;9;28;-7;0;-15;-2
38;36;32;12;-14;-6;-4;-15
31;33;12;31;-18;-8;0;0
14;22;33;28;-17;-17;-7;-3
23;20;37;32;-20;-10;-18;-9
38;41;8;20;-17;-9;-16;-19
35;16;8;9;-2;-13;0;-9
33;39;4;24;-2;-4;-5;-1
38;48;2;26;-19;-19;-4;-2
12;17;0;40;-12;-12;-18;-10
11;13;21;24;-16;-10;-2;-2
11;4;29;48;-15;0;-11;-13
29;34;47;34;-14;-6;-11;-13
32;23;37;22;-19;-15;-3;-1
37;12;31;46;-9;-11;-3;-4
31;13;22;41;-16;-14;-13;-13
5;0;4;9;-3;-2;-11;0
5;49;3;5;-2;-15;-2;-11
21;33;39;13;-9;-16;-1;-4
1;27;49;46;-14;-3;0;-19
49;43;9;49;-3;-15;-5;-6
17;18;40;18;-2;-19;-20;-19
15;41;4;25;-9;0;-17;-16
1;41;19;39;-3;-5;-8;-7
36;8;14;24;-3;-19;-12;-1
9;5;37;16;-15;-17;-4;-14
34;32;39;21;-18;-7;-6;-17
18;15;44;14;-6;-15;-14;-1
27;29;43;16;-14;-7;-13;-13
20;13;21;16;-20;-18;-10;-19
35;4;39;31;-18;-12;-17;-10
4;22;26;35;-5;-17;-11;-5
38;4;0;4;-17;-11;-2;-20
15;14;38;47;-6;-7;-10;-17
33;47;25;43;-9;-15;-12;-13
33;2;17;46;-8;-19;-3;-5
8;47;30;21;-11;-2;-16;-14
39;16;45;45;-12;-1;-17;-12
47;36;19;33;-18;-9;-13;-20
35;29;48;39;-5;-14;-1;-5
41;48;24;5;-17;-6;-2;-6
11;2;16;5;-11;-7;-3;0
49;37;1;21;-8;-11;-14;-20
11;28;25;19;-17;-12;-18;-17
31;28;43;14;-4;-9;-1;-2
36;42;31;27;-8;-5;-10;-5
42;38;1;41;-2;0;-19;-7
23;28;38;34;-18;-16;-3;-18
23;10;23;39;0;-1;-2;-6
42;44;36;9;-16;-7;-12;-11
15;25;6;15;-19;-9;-6;-10
23;15;37;13;-17;-9;-12;-16
37;23;9;10;0;-14;-11;-15
20;34;20;19;-2;-15;-1;-17
12;0;33;1;-11;-13;-1;-13
3;2;43;30;-11;-10;-5;-9
19;35;4;31;-6;-15;-8;-4
3;25;44;40;-19;-18;-10;-15
40;38;5;26;-10;-8;-6;-7
47;21;32;22;-6;-2;-4;0
31;3;4;43;-18;-8;-2;0
40;5;48;13;-7;-6;-10;-1
28;44;40;30;-18;-17;-6;-19
35;41;10;13;-3;-18;-15;-11
6;28;22;8;-12;-6;-9;-5
22;11;2;38;-10;-6;-7;-5
1;17;38;20;-20;-3;-14;-11
40;42;19;18;-5;-16;-18;-20
35;45;13;13;-7;-9;-14;-3
8;27;37;47;-12;-8;-20;-4
35;16;37;9;-16;-16;-20;-8
47;20;28;36;-6;-20;-4;-4
3;36;41;5;-2;-16;-4;-14
12;5;28;47;-3;-15;-15;-11
25;39;14;48;-1;-7;-16;-16
0;16;38;45;-6;-3;-16;-4
42;42;25;10;-16;-12;-13;-12
46;35;22;12;-9;-18;-2;-10
12;32;37;16;-17;-10;-16;-6
38;34;0;44;-13;-12;-8;-13
48;22;25;12;-2;-10;-9;-8
20;40;18;25;0;-3;-10;-10
26;29;16;21;-2;-8;-16;0
40;43;16;9;-18;-10;-4;-4
1;32;16;13;-18;-13;0;-17
8;28;11;37;-8;0;-11;-8
3;9;29;22;-1;-4;-16;-11
26;39;10;41;-4;-20;-2;-12
23;16;6;37;-12;-13;-11;-3
0;31;4;39;-14;-6;-14;-20
21;7;24;1;-15;-6;-17;-8
25;11;10;12;-10;-18;-10;-8
38;32;6;21;-4;-5;-10;-15
17;8;32;3;-16;-3;-10;-16
29;18;8;48;-10;-7;-3;-7
19;14;8;1;-15;-14;-20;-13
10;28;42;13;-17;-13;-2;-8
14;36;14;48;-16;-20;-11;-13
21;45;39;15;-10;-4;-20;-20
16;30;40;38;0;-10;-4;-10
0;27;4;11;-5;-13;-6;-12
7;14;16;27;-5;-2;-11;-14
41;40;46;47;0;-3;-7;-5
23;33;14;46;-5;-16;-17;-1
24;15;37;10;-20;-20;-18;-9
27;46;10;31;-1;-13;-15;-7
30;8;27;34;-6;-17;-18;-5
39;42;21;36;-7;-12;-20;-9
13;47;9;43;-4;-17;-13;-20
25;35;34;37;-8;-8;-13;-1
12;46;48;20;-4;-3;-7;-7
46;48;47;38;-14;-20;-11;-19
19;6;40;48;-3;-6;-16;-4
18;24;4;12;-12;-8;-17;-20
14;15;19;14;-18;-6;-4;0
26;16;3;8;-15;0;-20;-1
43;30;25;39;-10;-7;-4;-2
37;19;19;9;-2;-12;-6;-3
12;18;29;24;-8;-16;-8;-2
10;48;36;48;-4;-16;-9;-8
28;39;23;19;-12;-11;-1;-16
19;4;0;21;-3;0;-14;-14
37;45;39;3;-1;-2;-6;-5
29;20;31;29;-9;-13;-8;-6
15;32;49;18;-17;-12;-7;-6
27;28;39;8;-19;0;-9;-2
27;48;47;42;-11;-11;-14;-19
42;7;12;44;-7;-4;-3;-17
3;21;20;43;-3;-9;-15;-14
2;35;2;34;-12;-19;-13;-16
0;19;27;18;-8;-1;-6;-4
17;46;44;5;-12;0;-4;0
2;40;20;14;-16;-16;-11;-14
38;6;2;43;-6;-17;-8;0
0;38;0;47;-2;-6;-16;-16
22;23;46;48;-19;-11;-7;-5
10;22;13;9;-20;-13;-16;-9
39;37;19;41;-18;-6;-9;-12
32;34;48;7;0;-3;-17;-11
37;42;0;12;-8;-6;-2;-15
5;31;5;32;-8;-6;-17;-16
19;6;6;5;-20;-3;-20;-11
17;19;41;19;-12;-19;-2;-4
45;36;5;20;-11;-10;-13;-1
29;16;7;3;-17;-6;-8;0
43;1;28;22;-17;-6;-12;-5
10;43;10;20;-2;-18;-13;-1
26;31;45;15;-16;-4;-15;-19
37;18;19;44;-6;-10;-17;-14
45;44;2;33;-3;-17;-8;-13
20;19;44;1;-18;-14;-12;-4
24;21;42;26;-16;-5;-12;-19
43;45;31;17;-1;-18;-15;-4
13;7;45;2;-18;-10;-4;-7
19;39;25;13;-18;-14;-9;-7
14;41;1;29;-3;-9;-17;-17
39;6;37;17;-7;-5;-11;-14
48;34;38;0;-3;-14;-12;-2
32;35;22;2;-3;-1;-4;-11
19;40;21;4;-11;-12;-19;-8
29;29;45;38;-14;-16;-9;-13
27;34;35;7;-3;-10;-16;-10
49;9;27;9;-4;-1;-11;-10
36;28;37;0;-10;-6;-13;-13
29;35;0;35;-6;-6;0;-16
39;1;25;17;-11;-2;-4;-12
34;25;28;30;0;-15;0;-1
24;12;29;47;-8;-18;-15;-16
3;3;27;37;-17;-12;-3;-17
18;47;26;10;-11;-2;-4;-19
4;14;10;4;-15;-4;-7;-2
31;34;25;30;-10;-17;-2;-19
39;3;44;30;-16;-6;-3;-4
44;48;9;34;-1;-20;-13;-9
16;20;31;47;0;-2;-4;0
23;10;3;7;-14;-19;-16;-4
10;35;15;7;-13;-20;-3;-7
22;22;19;14;-8;-10;-9;-2
49;47;15;10;-14;-17;-3;-1
37;10;18;21;-16;-14;-12;-15
47;36;6;26;-4;-10;-11;-16
40;21;42;7;-8;-8;-20;-11
47;29;1;15;-19;-4;-3;-6
6;8;10;22;-8;-12;-18;-14
21;30;42;7;-13;-10;-4;-19
25;30;17;13;-1;-20;-20;-16
30;21;33;45;-16;-10;-13;-4
6;43;38;22;-20;-11;-20;-19
37;8;16;25;-6;-4;-8;-18
34;6;15;46;-13;-8;-20;-1
39;0;24;4;-16;-3;-15;-3
31;11;19;37;-9;-12;-3;-9
34;26;33;43;-6;0;-13;-15
45;13;33;31;-8;-6;-2;-4
26;42;14;36;0;-14;-19;-18
28;14;23;43;-18;-13;-13;-10
19;49;24;31;-9;-7;-14;-7
28;14;41;45;-11;-12;-5;-12
43;45;8;26;-7;0;-2;-7
37;13;24;36;-15;-6;-10;0
16;30;3;37;-19;-6;-10;-1
37;24;10;40;-16;-19;-15;-16
18;43;7;28;-13;0;-3;-1
45;43;28;26;-3;-15;-16;-6
42;32;0;5;-1;-7;-9;-16
11;32;4;38;-5;-15;-5;-2
3;26;1;40;-17;-6;-3;-19
27;37;34;39;-9;-10;-5;-5
28;31;31;26;-1;-18;-20;-5
37;1;29;12;-5;-12;-3;-3
46;44;22;0;-9;-6;-6;-19
37;32;4;41;-12;-7;-16;-15
29;35;8;28;0;-19;-10;-16
23;35;29;9;-14;-1;-20;-14
18;28;7;41;-8;-12;-5;-7
13;18;44;15;-15;-18;-18;-9
24;45;43;45;-5;-9;-2;-16
34;30;45;9;-19;-13;-12;-17
48;30;42;19;-19;-16;-14;-11
4;22;12;0;-6;-1;-6;-9
49;26;14;24;-1;-7;-18;-14
27;23;2;48;-8;-14;-13;-5
5;31;3;42;-4;-14;-1;-18
10;2;17;49;-3;-19;-7;-6
2;12;27;21;-13;-15;-16;-15
4;7;38;28;-3;-14;-5;-3
31;27;19;31;0;-6;-6;-16
49;15;43;15;-17;-19;-17;-12
30;41;47;4;-11;-8;-1;-14
11;12;34;35;-18;-9;-17;-1
18;13;34;6;-12;-15;-4;0
46;24;6;28;-13;-3;-12;-8
26;42;23;13;0;-11;-2;-9
35;35;40;33;-19;-8;-11;-14
32;18;39;29;-13;-4;-4;-3
5;39;33;4;-9;-15;-15;-4
22;20;49;4;-9;-9;-4;-3
39;1;0;28;-12;-16;-17;-16
36;40;6;40;-9;-9;-3;-10
40;41;3;36;-8;-1;0;-19
40;30;24;42;-18;-19;-19;-5
13;26;46;27;-7;-2;-1;-6
31;18;33;40;-9;-14;-14;-7
10;38;15;22;-13;-3;-20;-14
48;9;36;32;-7;-15;-12;-6
47;19;9;33;-13;-10;-3;-18
2;41;6;32;-16;-13;-18;-15
39;3;5;18;-17;-1;-7;-10
27;13;16;22;-15;-16;-15;-8
22;21;36;15;-13;-18;-11;-1
13;33;16;34;-4;-12;-18;-6
11;12;30;35;-14;-13;-15;-13
12;1;13;22;-5;-15;-3;-16
41;47;9;4;-14;-8;-19;-12
12;28;38;12;-3;-19;-3;-15
26;8;5;44;-6;0;-19;0
49;6;22;40;-8;-19;-12;0
16;6;43;10;-18;-7;-7;-3
16;37;16;33;-20;-15;-18;-2
12;47;19;10;-11;-14;-2;-14
21;47;34;28;-19;-5;-3;-5
21;27;44;13;-2;-9;-7;-13
21;38;33;11;-10;-5;-11;-19
4;24;21;49;-8;-16;-17;-15
30;20;37;18;-2;-5;-7;-14
7;49;4;20;-8;0;-8;-15
18;45;46;18;-14;-20;-14;-16
21;14;9;22;-4;-12;-16;-1
2;7;18;0;-10;-17;-12;-10
49;7;16;3;-6;-4;-14;-15
38;36;3;46;-8;-19;-14;-8
34;1;0;33;-7;-18;-17;-2
29;41;18;8;-20;-2;-17;-1
49;47;49;4;0;-15;-11;-18
45;36;4;44;-15;-18;-20;-18
34;32;8;20;-9;-12;-7;-9
40;24;6;28;-6;-13;-12;-8
9;22;23;3;-14;-14;-11;0
44;12;14;5;-4;-19;-4;0
29;26;14;14;-16;-3;-15;-17
34;18;20;44;-4;-4;-1;-16
10;17;1;15;-18;-3;0;-11
26;14;45;7;-11;-8;-20;-11
2;48;6;47;-6;-12;-15;-13
8;4;46;12;-18;-13;-6;-4
12;47;37;5;-14;-12;-3;0
32;12;14;29;-10;-3;-2;-7
12;41;6;12;-12;-8;-10;-7
30;35;18;45;-16;-13;-3;-9
24;48;14;13;-2;-10;-15;-1
16;22;49;27;-15;-9;-20;-8
20;31;48;20;-3;-5;-12;-15
37;6;15;7;0;-6;-12;-7
48;22;10;31;-11;-1;-12;-14
4;17;3;13;-9;-16;-6;-15
14;1;44;33;-11;-1;-15;-6
28;25;35;27;-19;-19;-14;-5
36;31;41;9;-15;-7;-17;-9
42;47;32;8;-19;0;-13;-5
16;15;19;6;-5;-19;-16;-19
11;9;35;3;-14;-14;0;-14
43;41;16;33;-8;-16;-1;-9
33;35;11;4;-7;-19;-5;-8
5;28;14;34;-7;-20;-19;-14
34;36;3;7;-7;-5;-1;-13
49;37;4;19;-2;-17;-6;-1
28;16;22;28;-14;-20;-9;-6
40;29;36;1;-6;-3;-20;-18
17;12;17;19;0;-1;0;-6
14;32;44;24;-19;-15;-6;-17
28;14;1;22;-10;-6;-3;0
6;36;42;11;-8;0;-9;-14
20;19;38;49;-17;-16;-20;-8
38;33;8;37;-13;-7;-2;-10
21;13;11;23;-6;-18;-5;-14
47;8;45;29;-7;-20;-19;-11
17;41;47;33;-4;-3;-12;-9
24;32;26;12;-12;-18;-17;-12
6;5;16;3;-2;-17;-6;-16
27;36;42;34;-8;-5;-10;-13
9;28;38;31;-11;-16;-16;-3
39;15;34;24;-6;-13;-18;-13
15;20;24;38;-14;0;-4;-2
16;1;2;48;-13;-15;-10;-13
13;15;25;12;-9;0;-16;0
23;41;7;32;-1;-19;-10;-2
48;42;7;5;-8;-12;-9;-5
17;41;17;11;-4;0;-6;-3
7;49;26;24;-3;-9;-15;-1
49;49;13;8;-7;-5;-15;0
15;14;35;40;-6;-5;-3;-11
42;17;3;39;-8;-7;-2;-11
42;1;12;46;-15;-3;-7;-19
28;26;9;23;-17;-18;-19;0
13;12;7;44;-15;-8;-8;-16
1;35;24;32;-6;-10;-18;-19
38;0;43;22;-4;-6;-7;-9
41;35;9;7;-16;-20;-10;-17
43;2;44;13;-4;-7;-14;-17
46;13;38;21;-11;-5;-20;-13
42;0;38;44;-16;-10;-5;0
42;15;31;43;-10;-8;-15;-19
40;30;7;29;-3;-15;-13;-19
33;9;46;21;-2;-14;-9;-5
27;3;35;20;-17;-10;-1;-3
31;4;30;4;-12;-14;-16;-13
48;9;32;9;-3;-15;-17;-17
19;16;30;31;-19;-14;-3;-19
45;9;46;9;-12;-5;-12;-1
20;34;29;7;-13;-15;-12;-14
7;10;26;7;-16;-9;0;-13
38;46;24;38;-12;-15;-7;-20
42;40;34;43;-19;-19;-7;-4
41;13;13;44;-17;-7;-6;-11
25;19;6;43;-17;-3;-6;0
11;25;30;22;-16;-17;-10;-17
11;14;29;10;-8;-20;-8;-4
43;28;4;22;-18;-14;-14;-8
27;34;46;47;-2;-2;-20;-18
9;34;3;2;-5;-8;-3;-11
25;4;42;0;-11;-4;-5;-3
6;44;29;12;-9;-10;-4;-12
7;37;48;8;-18;-15;-11;-16
14;11;32;21;-13;-1;0;-1
14;14;26;43;-14;-12;-9;-14
27;16;39;36;-1;0;-20;-10
37;25;23;14;-3;-8;-2;-2
35;17;29;26;-12;-1;-18;-18
33;42;9;20;-12;-1;-18;-6
3;37;31;11;-20;-3;-9;-7
0;37;46;24;-1;-1;-17;-5
41;12;12;13;-11;-19;-10;-4
43;10;31;18;-1;-17;-15;0
31;3;27;7;-12;-15;-1;-19
34;33;47;23;-17;-3;0;-15
27;48;39;24;-8;-4;-18;-4
42;4;34;6;-2;-8;-1;-11
3;30;42;11;-19;-14;-14;-4
20;21;28;36;-5;-20;-3;-1
6;28;34;23;-18;-5;-13;-12
31;7;39;7;-9;-6;-9;0
43;39;33;47;-5;-6;-5;-16
16;9;18;36;-9;-4;-5;-9
27;30;30;9;-11;-3;-17;-9
26;6;12;41;-3;-13;0;-18
29;19;9;14;-17;-5;-18;-12
24;14;40;14;-20;-9;-13;-7
26;41;40;41;-10;-3;-6;-8
46;32;45;13;-18;-4;-12;-4
25;27;25;27;-11;-14;-8;-8
26;3;4;12;-2;-20;-12;-6
38;22;36;43;-3;-13;-11;-6
38;16;13;40;0;-8;-19;-16
3;49;47;6;-18;-5;-3;-20
19;37;29;43;-3;-13;-14;-17
47;15;38;19;-16;-1;-14;-15
44;34;31;45;-10;-13;-3;-18
39;13;10;36;-13;-13;-14;-2
38;23;32;0;-3;-5;-3;-1
45;23;0;7;-16;-20;-10;-5
19;4;28;49;0;-1;-14;-20
15;9;32;22;-7;-19;-20;-11
45;8;0;11;-1;-19;0;-19
36;37;40;46;-17;-19;-4;-16
23;20;12;40;0;-8;-10;-4
13;11;42;17;-10;-4;-4;-5
14;32;47;43;-3;-7;-4;-20
12;35;45;45;-18;-8;-1;-11
23;31;24;49;-9;-16;-1;-17
2;31;10;45;-6;-13;-18;-19
45;45;43;46;-18;0;-15;-18
23;12;49;14;-11;-16;-12;-4
10;33;11;42;-12;-5;-14;-18
33;20;40;11;-7;-2;-17;-5
29;47;17;8;-4;-11;-15;-15
18;10;32;31;0;-2;0;-6
49;46;26;49;-7;-9;-7;-6
17;0;20;1;-1;-10;-13;-6
17;27;31;32;-19;-10;-17;-20
43;0;36;15;-17;-3;0;-10
42;3;23;20;-7;-12;-12;-18
32;29;18;31;-6;-10;-13;-19
35;33;38;49;-3;-17;-7;-11
44;28;16;49;0;-4;-12;-8
3;20;39;36;-6;-20;-2;-3
2;4;34;40;-10;-10;-18;-10
17;46;46;43;-17;-5;-9;-19
6;2;32;48;-1;-6;-18;-16
2;36;39;28;-19;0;-4;-8
20;20;12;47;-5;-6;-6;-13
49;2;26;28;-18;-8;-2;-15
30;31;10;26;-8;-8;-6;-14
1;10;28;32;-11;-14;-16;0
32;34;0;18;-8;-10;-19;-20
26;18;37;15;-17;-19;-5;-4
29;47;20;24;-7;-16;-10;-2
15;3;6;39;-1;-15;-13;-10
9;33;6;22;0;-7;-18;-9
3;36;8;19;-16;-9;-16;-16
47;39;9;23;-12;-19;-13;-15
4;22;1;30;-18;-12;-11;-11
8;18;40;4;-7;0;-16;-7
45;31;49;18;-6;-2;-7;-12
11;33;41;29;-7;-3;-2;-17
45;9;26;32;-9;-15;-5;-13
16;0;1;38;-8;-14;-17;-2
10;38;44;21;-6;-11;-7;-7
24;48;45;38;-10;-17;-9;-13
6;49;17;19;-11;-12;-15;-3
23;19;19;23;-1;-17;-18;-15
5;45;24;27;-9;-20;-6;-11
8;4;37;24;-16;-12;-6;-16
26;13;9;40;-10;-9;-18;0
27;21;44;23;-10;-2;-4;-5
11;32;33;18;-5;-14;-15;-2
38;41;28;18;-10;0;-5;-10
27;7;0;26;-3;-1;-18;-16
14;33;0;26;-12;-13;-8;-12
47;10;24;45;-4;-13;-12;-13
1;3;40;17;-18;-19;-15;-8
7;20;49;45;-7;-11;-15;-14
7;25;31;10;-8;-10;-6;-2
18;39;35;49;-1;-5;-18;-13
25;38;14;6;-3;-10;-10;-2
12;44;15;45;-4;0;-7;-14
33;13;42;21;-3;-19;-11;-8
25;31;28;10;-12;-9;-11;-17
5;35;19;47;-10;0;-3;-16
36;47;36;37;-17;-15;-18;-11
33;44;22;27;-19;-11;-7;-6
38;36;9;37;-12;0;-16;-12
17;11;42;21;-20;-20;-15;-6
48;19;2;27;-20;-12;-10;-11
1;41;33;16;-16;-9;-16;-11
33;46;36;11;-11;-18;-7;-10
25;18;24;39;-16;-7;-1;-10
18;28;15;37;-12;-1;-8;-4
14;14;25;37;-2;-4;-7;0
7;39;19;46;-1;-10;-12;-13
2;10;40;31;-18;-11;-3;-11
19;29;27;49;-8;-9;-9;-2
35;7;26;22;-18;-13;-10;-8
21;17;25;31;-3;-3;-17;-9
20;42;21;40;-5;-8;-17;-13
36;18;27;39;-19;-1;-15;-1
45;28;42;43;-13;-13;-5;-6
4;38;32;4;-19;-7;0;-15
18;21;18;1;-3;-13;-7;-2
27;27;25;12;-3;-9;-17;-19
30;13;29;4;-20;-16;-16;-20
10;25;17;46;-19;-13;-4;-16
46;11;18;4;0;-6;-17;-14
45;23;11;30;-2;-3;-12;-2
45;42;28;15;-10;-19;-13;-4
20;0;34;41;-14;-18;0;-3
2;0;32;8;-5;-16;-9;-8
2;42;19;46;-12;-16;0;-2
29;17;17;43;-20;-18;-18;0
48;11;11;25;-16;-15;-13;-12
40;32;16;15;-18;-8;-9;-19
29;21;44;34;-15;-9;-6;-10
15;19;8;39;-15;-14;-15;-17
20;25;14;23;-7;-18;-13;-12
44;7;24;38;-14;-14;-20;-15
42;49;2;43;-8;-6;-14;-10
20;6;6;32;-15;-16;-5;-1
39;29;2;5;-17;-14;0;-7
25;40;39;13;-9;-16;-16;-13
17;18;27;23;-12;-11;-12;-2
5;33;29;44;-19;-3;-11;-7
2;38;35;2;-16;-5;-3;-12
4;3;7;23;-18;-10;-10;-6
8;14;6;6;-6;-20;-2;-18
17;38;1;14;-18;-13;-18;-20
12;6;0;40;-10;-11;-6;-18
48;22;7;27;-9;-19;-19;-9
19;28;8;37;-2;-13;-6;-16
18;39;8;1;-19;-5;-3;-15
17;11;9;24;-19;-18;-15;-10
23;0;29;40;-8;-5;-15;-14
34;19;4;49;-18;-15;-10;-11
47;15;22;36;-19;-6;-14;0
10;11;5;3;-1;-6;-20;-13
23;23;2;26;-16;-1;-18;-15
30;36;48;11;-10;-10;-8;-14
15;4;39;22;-14;-18;-17;-1
2;7;19;28;-1;-9;-12;-3
5;0;39;46;-5;-2;-9;-12
45;30;16;21;-19;-13;-3;-11
8;42;31;34;-18;-13;-20;-8
16;23;14;25;-2;-1;-2;-6
44;1;7;42;-16;-18;-6;-17
0;49;31;8;-5;-13;-10;-8
6;48;6;5;-5;0;-17;-7
36;39;14;30;0;-6;-5;-19
19;43;23;48;-5;-2;-14;0
1;44;10;3;-20;-15;-15;-2
8;15;47;5;-20;-10;0;-6
39;3;10;23;-8;-14;-3;-3
15;48;32;12;-5;-6;-19;-13
37;46;36;15;-2;-3;-13;-10
