q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
35;16;29;14;-8;-3;-2;-7
22;7;22;0;-2;-8;-20;-16
20;47;1;0;-4;-18;-9;-17
40;23;0;0;-9;-10;-2;-4
24;19;12;8;-2;-2;-16;-11
12;3;12;32;-18;-3;-5;-19
48;4;29;35;-1;-19;-15;-20
30;3;35;17;-5;-10;-13;-20
45;47;34;16;-15;-1;-2;-6
7;45;25;21;-3;-20;-11;-8
22;30;9;23;-17;-2;-20;-2
35;16;46;45;0;-12;-7;0
36;35;0;9;0;-12;-19;-20
38;44;26;42;-15;-2;-12;-6
36;11;41;21;-19;-12;-9;-20
32;20;40;17;-11;-6;-14;-16
19;21;43;1;-5;-3;-1;-2
40;12;23;15;-2;-10;-14;-17
41;48;24;25;-18;0;-14;-7
22;31;22;41;-15;-18;-12;-16
23;23;29;12;-16;-6;-20;-14
45;28;18;44;-18;-3;-9;-18
8;13;4;14;-2;-13;-5;-3
10;35;1;49;-3;-19;-5;-13
17;26;43;19;-9;-14;-15;-16
35;39;9;19;-11;-20;-2;-7
44;17;46;23;0;-10;0;-10
32;0;6;18;-20;-2;-16;-13
39;6;47;20;-9;-3;-3;-8
31;12;33;36;-5;-19;-14;-17
22;17;34;48;-5;-6;-6;-17
21;37;27;1;-18;-15;-11;-12
21;48;39;42;-4;-3;-9;-18
44;12;6;35;-17;-5;-5;-15
15;17;45;24;-15;-2;-8;-14
14;3;42;47;-4;-1;-8;-9
15;49;11;17;-5;-1;-4;-15
17;34;7;7;-6;-15;-20;-1
19;41;34;15;-11;-4;-16;-4
26;4;30;21;-13;-5;-17;-19
17;1;33;7;-15;-15;0;-4
12;2;43;10;-18;0;-3;0
44;28;36;42;-13;-17;-1;-18
31;43;4;23;-16;-4;-11;-14
24;27;31;24;-10;-6;-16;-15
3;0;6;15;-5;-18;-14;-6
3;6;35;49;-3;-3;-14;-18
14;39;7;7;-1;-19;-1;-19
16;10;0;17;-7;-13;-20;-19
9;48;23;1;-20;-13;-7;-4
2;40;2;46;-1;-15;-10;-1
18;45;39;25;-14;-4;-13;-4
39;46;27;48;-10;-20;-17;-15
12;28;0;46;-20;-13;-14;-5
14;39;43;1;-4;-13;-4;-12
40;14;11;24;-11;-3;-6;-5
39;30;47;2;-11;0;-3;-2
42;43;44;39;-17;-7;-14;-14
1;14;22;23;-14;-9;-15;-3
24;25;21;3;-3;-15;-13;-20
4;28;43;36;-12;-11;-5;-11
8;49;8;10;-11;0;-11;-10
7;23;23;25;-4;-8;-11;-14
23;38;33;43;-10;-17;-8;0
37;18;0;3;-17;-14;-10;-8
19;1;29;9;-14;-12;-17;-12
24;31;5;38;-12;-9;-11;-17
0;2;34;2;-7;-15;-1;-12
35;35;22;45;-6;-6;-5;-8
47;6;34;5;-2;-17;-6;-18
31;15;21;32;-2;-17;-7;-12
31;12;29;5;-20;-15;-10;-3
9;48;29;10;-8;-11;-1;-6
25;21;39;41;-11;-16;-8;-5
31;39;20;3;-18;-6;-14;-18
31;9;38;38;-2;-5;-13;-1
41;47;16;26;-12;-14;-14;-12
39;39;19;31;-1;-15;-6;-11
47;45;40;44;-11;-4;-2;-4
15;12;2;47;-14;-19;-15;-12
13;24;22;39;-2;-2;-15;-17
20;13;19;17;-8;-11;-7;-16
16;5;7;9;-15;-8;-20;-2
25;37;49;44;-9;-9;0;-7
19;27;11;16;-5;-7;-6;-19
7;22;27;43;-19;-16;-7;-2
12;8;29;22;-20;-20;-3;0
32;2;1;41;-7;-10;-3;-8
9;49;39;47;0;-15;-16;-15
29;48;34;40;-18;-4;-17;-8
45;39;25;20;-13;-20;-10;0
34;46;19;31;-7;-20;-16;-10
21;33;21;14;0;0;-6;-7
21;32;14;11;-3;-11;-10;-13
24;32;5;34;0;-1;-14;-10
29;31;41;18;-18;-2;-10;-14
44;44;34;17;-1;-19;-13;-12
34;49;35;18;-16;-15;-9;-11
3;39;27;31;-3;-16;-19;-12
36;6;32;49;-14;-7;-7;-14
12;32;13;2;-19;-1;-5;0
10;37;24;16;-1;-12;-18;-14
5;47;4;16;-17;-8;-1;-13
23;23;28;48;-6;-9;-13;-14
33;13;15;46;-17;-15;-15;-18
28;44;17;19;-18;-17;-3;-17
43;0;6;45;-13;-8;-12;-8
42;19;44;3;-19;-14;-20;0
19;43;1;41;-8;-15;-11;-5
39;3;16;13;-12;-4;-9;-7
21;16;10;16;-5;-14;-13;-11
16;40;7;5;-6;-15;-6;-2
11;22;8;19;-13;-1;-1;-5
3;46;9;38;-7;-11;-19;-15
7;0;31;12;-8;-2;-7;-4
42;7;34;22;-11;-3;-14;-19
20;41;42;49;-15;0;0;0
28;25;5;22;-5;-12;-15;-4
19;35;39;40;-14;-1;-15;-9
49;28;5;16;-15;-6;-6;-3
40;40;48;12;-3;-15;-13;-12
13;35;26;47;-16;-10;-8;-20
32;41;22;32;-10;-5;-12;-1
26;35;44;31;-11;-12;-2;-14
13;32;24;6;-16;-18;-6;-12
20;32;12;17;-19;-4;-16;-1
14;33;39;20;-19;-8;-2;-6
29;6;10;8;-11;-10;-11;-18
44;37;4;48;-11;-8;-7;-20
29;26;33;39;-2;0;-13;-13
2;16;23;46;-12;-15;-6;-20
9;42;20;18;-7;-7;-8;-4
7;16;36;6;-13;-3;-19;-15
45;35;41;46;-5;-6;-17;-16
38;24;37;42;-12;-13;-2;-10
16;19;14;17;-18;-5;-7;-6
29;20;24;40;-12;-12;-17;-13
17;19;18;25;-13;-3;-15;-15
41;34;26;30;-20;-3;-4;-20
18;36;2;8;-2;0;-11;-4
38;27;17;0;-1;-14;-17;-9
6;27;42;32;-9;0;0;-15
8;28;24;1;-6;-8;0;-20
2;38;39;41;-4;-13;-9;-19
8;8;5;3;-13;-18;-6;-1
27;4;27;5;-4;0;-19;-7
37;4;28;14;-7;-14;-3;-7
24;35;5;17;-10;-18;-6;-16
7;1;3;14;-1;-11;-14;-7
43;14;36;30;-3;-17;-11;-8
2;11;5;47;-5;-1;-13;-12
33;10;21;1;0;-3;-10;-3
19;16;4;44;-13;-5;-10;-13
20;31;6;10;-10;-19;-8;-1
13;48;21;36;-7;-17;-19;-11
40;0;15;43;-7;-4;-14;-16
49;30;5;12;-15;-10;0;-20
45;28;27;41;-7;-19;-17;-10
10;23;33;44;-15;-11;0;-20
37;24;43;8;-13;-3;-15;-13
47;27;5;45;-2;-4;-16;-13
33;49;25;14;-19;-9;-13;-20
37;42;37;48;-2;-13;-13;-5
42;33;7;9;-7;-3;-6;-17
40;11;32;20;-20;-6;-1;-3
27;9;43;2;-3;-3;-8;-7
0;45;32;4;-7;-6;-2;-3
18;28;3;42;-1;-13;-20;-10
17;8;8;3;-18;-16;-9;-8
20;21;1;27;-20;-5;-8;-18
31;13;32;46;-7;-13;-16;-19
45;37;27;48;-8;-12;-7;-1
18;33;2;25;-19;0;-13;-18
16;2;11;45;-17;-6;-10;-10
8;17;15;17;-1;-20;-14;-13
35;36;38;18;-4;-6;-2;-10
29;28;43;25;-2;-3;-13;-17
40;37;29;32;-3;-4;-12;-1
20;25;17;34;-6;-13;-15;-4
25;11;49;37;-5;-9;-6;-1
26;20;35;37;-19;-3;-16;-3
48;44;10;44;-15;-16;-15;-8
34;40;31;41;-5;-18;-15;-2
23;24;3;25;-13;-10;-19;0
26;0;14;9;-14;-17;-11;-16
13;46;43;5;-3;-19;-4;-10
6;16;5;17;0;-17;-15;-1
21;6;12;7;-9;-13;-13;-17
3;10;22;16;-10;-18;-6;-4
5;15;9;7;-4;-3;-2;-3
22;23;49;3;-1;-15;-3;-20
18;31;0;15;-18;-2;-18;-7
2;16;18;7;-9;-4;-1;-13
16;13;28;19;-6;-2;-13;-18
8;4;44;38;-19;-1;-9;-17
15;10;0;43;-6;-4;-17;-10
24;42;31;20;-8;0;-18;-11
33;6;3;3;-18;-13;-7;-16
42;47;24;15;-9;-14;-16;-15
13;33;25;35;-9;-19;-8;-9
30;33;27;43;-19;-13;-5;-8
0;3;6;11;-10;-3;-4;-15
35;13;16;40;-6;-14;-20;-4
22;11;9;49;-3;-1;-1;0
47;19;38;29;-19;-20;0;-12
3;39;20;30;-10;0;-19;-3
32;45;17;37;0;-13;-9;-18
1;22;29;7;-5;-18;-7;0
11;33;5;21;-1;-6;-20;-4
21;47;16;39;0;-20;-2;-13
24;19;15;19;-13;-10;-12;-1
47;42;48;15;-8;-4;-16;-12
8;45;26;29;-18;-16;-1;-7
5;13;15;17;-8;-18;0;-3
19;3;41;46;-4;-11;-19;-3
43;23;9;38;-4;-20;-1;-8
35;24;36;43;-1;-11;-9;-16
17;45;1;6;-16;-17;-16;-7
23;39;38;35;-1;-3;-19;-19
39;41;17;30;-18;0;0;-10
29;44;25;2;-5;-9;-19;-12
36;24;28;11;-4;-19;-15;-19
30;40;0;24;-18;-5;-8;0
48;12;46;32;-8;-3;-16;0
5;48;38;40;-8;-5;-10;-13
17;40;11;8;-14;-5;-2;-1
33;36;9;9;-11;-15;-17;-20
1;38;27;38;-12;-8;-4;-10
42;17;11;42;-9;-16;-8;-14
8;11;8;18;-4;-16;0;-3
14;34;43;44;-13;-17;-3;-18
14;18;17;8;-2;-16;0;0
15;40;24;11;-6;-11;0;-9
32;22;43;20;-18;-8;-20;0
9;19;33;30;-20;-15;-19;-7
12;16;40;35;-9;-5;-7;-17
36;19;13;47;-13;0;-12;-3
11;44;44;10;-6;-8;-19;-16
24;44;41;17;-11;-2;-4;-19
44;39;24;7;-11;-6;-19;-18
11;0;47;14;-1;-3;-5;-14
27;3;13;44;-1;-15;-20;-4
22;12;26;31;-12;-11;-16;-5
41;5;37;21;-3;-14;-7;-2
42;43;22;5;-14;-3;-16;-19
40;29;21;48;-14;-16;-14;-7
8;11;5;37;-17;-7;-3;-9
5;4;21;45;-8;-17;-9;-19
29;26;3;21;-17;-12;-17;-19
25;12;40;1;-8;-17;-20;-12
48;4;31;36;-11;-20;-11;-18
18;42;2;49;-20;-2;-19;-5
7;6;39;8;-10;-14;-15;0
29;32;27;10;-7;-14;-15;-13
37;35;26;12;-15;-5;-5;-10
37;21;48;32;-9;-15;-2;-10
34;24;47;0;-6;-15;-1;-7
40;1;3;14;-8;-5;-4;-11
5;2;21;24;-19;-9;0;-8
31;16;35;44;-11;-11;-13;-16
8;23;21;46;-16;-7;-3;-1
16;20;29;1;-9;-13;-17;-7
31;22;11;42;-5;-18;-2;-20
45;24;3;18;-2;-9;-1;-16
22;18;28;3;-17;-18;-16;-14
39;3;18;25;-17;-18;-14;-1
49;16;11;29;-5;-4;-12;-3
45;4;14;43;-1;-6;-3;-19
1;27;33;8;-20;-18;-12;0
29;0;48;40;-2;-20;-3;-11
45;39;7;32;-17;-16;-1;-4
39;25;43;28;-13;-15;-19;-11
24;6;40;27;-11;-4;0;-18
28;34;8;17;-3;-9;-7;-12
0;32;24;6;-11;-18;-4;0
20;19;46;48;-10;-10;-20;-3
33;0;38;34;-16;-4;-11;-20
40;45;16;30;-5;-7;-12;-14
34;26;22;4;-18;-6;-13;-16
48;12;22;32;-12;-19;0;-15
13;34;41;46;-1;-17;-8;-16
32;41;30;34;-11;-6;0;-3
35;16;28;24;-14;-1;-9;-6
34;17;39;13;-10;-13;-16;-15
44;27;35;31;-4;-18;0;-8
33;27;14;27;-8;-11;-5;-14
48;39;19;40;-3;-18;-6;-15
5;8;14;26;-8;-11;0;-10
34;38;8;26;-9;0;-7;-14
23;20;11;33;-6;-14;-10;-13
19;24;48;36;-14;-19;0;-13
8;26;17;11;-4;-13;-16;-20
43;45;44;29;-3;-3;-8;-12
27;4;14;16;-17;-1;-17;-14
33;33;27;9;-15;-7;-11;-18
20;5;43;37;-19;-1;-16;-4
39;25;23;34;-13;-6;-18;-11
17;32;35;29;-2;-13;-8;-20
22;11;19;10;-8;-15;-15;-17
12;14;38;21;0;-13;-15;-19
40;1;7;47;0;-18;-10;-19
21;8;7;7;-18;-6;-8;-13
38;1;16;3;-6;-10;-20;-1
33;14;16;18;-16;-14;-5;-12
2;39;26;4;-12;-18;-4;-13
8;49;25;10;-3;-6;-9;-10
17;36;7;19;-19;-17;-11;-14
49;6;14;35;-6;-9;-5;-15
32;29;29;26;-16;-10;-3;-2
25;10;47;24;-10;-2;-3;-6
2;4;39;18;-18;-17;-6;-8
10;15;27;48;-18;-7;-11;-13
10;6;22;48;-6;-17;-4;-20
18;32;28;4;-4;-18;-9;-9
41;34;35;21;-20;-10;-11;-10
30;4;20;47;0;-10;-11;-14
13;27;32;2;-5;-1;-5;-1
44;30;8;17;-15;-18;-13;-7
18;13;11;31;-12;-10;-14;-1
47;18;1;31;-16;-4;-9;-20
24;48;44;27;-4;-6;-7;-16
0;36;33;12;-14;-19;-13;-10
10;15;7;48;-7;-3;-10;-6
43;2;33;43;-17;-7;-15;-20
20;19;0;21;0;-15;-16;-1
38;46;31;39;-4;-1;-4;-14
27;17;30;0;-5;-2;-13;-7
8;35;10;28;-13;0;-19;-16
40;22;11;38;-11;-16;-2;-11
41;1;26;29;-10;-20;-20;-2
23;16;22;5;-7;-17;-16;-5
3;27;45;36;-3;-18;-12;-16
31;1;25;17;-14;-5;-18;-9
36;12;35;39;-13;-13;-14;-3
19;38;28;36;-5;-18;-19;-17
0;25;36;10;-7;-12;-5;-8
5;31;42;37;-3;-14;-13;-19
36;8;34;42;-6;-19;-12;-12
29;10;37;21;-9;-20;-16;-5
24;7;15;34;-6;-8;-16;-1
35;48;34;5;-4;-10;-7;-16
11;0;35;31;-14;-15;-16;-13
48;36;47;49;-13;-6;-15;-3
23;31;24;11;-9;-14;-20;-1
6;49;39;45;-4;-18;-9;-6
44;9;41;40;-8;-9;-10;-20
0;46;8;42;-1;-12;-20;-5
40;28;26;42;-8;-15;-11;-16
13;3;28;13;-11;-1;-19;-4
38;33;17;29;-15;-9;-9;-20
25;28;1;1;-18;-10;-14;-16
34;16;21;12;-12;-3;-9;-3
10;31;47;19;-11;0;-11;-12
45;29;49;39;-15;-2;-20;-16
26;39;30;22;-5;-7;-10;0
20;6;5;18;-17;-9;-18;-2
31;4;38;40;-20;-6;-8;-12
44;24;33;38;-18;-19;-8;0
30;34;18;14;-4;-14;-7;-6
33;33;2;43;-19;-3;-13;-3
49;32;0;15;-17;-4;-9;-17
22;26;17;32;-5;0;-11;-19
15;49;42;18;-10;-3;-5;-2
33;34;16;10;-17;-14;-7;-3
39;1;41;42;-2;-19;-6;-15
20;39;24;21;0;-2;-20;-7
10;43;6;39;-15;-1;-18;-2
39;12;40;11;-16;-7;-3;-9
25;40;8;24;-9;-16;-15;-14
45;34;2;32;-1;-12;-14;-2
12;47;22;46;-5;-7;-5;-12
31;3;14;11;-13;-20;-4;-3
34;5;45;19;-5;-13;-4;-6
29;18;17;44;-12;-12;-2;-6
23;10;32;28;-15;-2;-19;-19
14;2;22;47;-16;-4;-8;-19
24;44;44;12;-1;-12;-19;-6
22;20;32;16;-18;-9;-5;-2
9;39;48;30;-11;-15;-7;-2
19;15;10;30;-15;-3;-16;-6
27;43;45;42;-13;-9;-9;-19
37;9;43;20;-8;-10;-8;-11
42;48;8;24;-10;-7;-15;-3
1;46;22;43;-10;-1;-20;-10
15;9;9;4;-20;-4;-6;-18
39;20;35;2;-1;-9;-2;-4
32;24;31;23;-12;-3;-6;-2
16;40;3;11;-1;-6;-1;-4
47;12;1;41;-17;-9;-18;-7
13;30;34;31;-12;-11;-18;-19
23;3;23;27;-14;-20;-20;-2
33;24;36;0;-17;-11;-6;-9
12;14;11;41;-10;-2;-2;-6
10;17;2;13;-19;-1;-11;-3
32;46;35;48;-14;-5;-8;-17
49;39;46;8;-4;-1;-13;-16
32;16;27;34;-5;-18;0;-18
26;35;37;25;-13;-11;-18;-17
43;6;42;38;-8;-9;-1;-1
44;17;10;3;-3;-4;-19;-4
35;6;40;49;-13;-17;-11;0
48;33;29;44;-12;-5;-4;0
26;18;8;19;-7;-7;-18;-11
0;8;31;27;-6;-6;-11;0
33;13;10;14;-10;-12;-11;-4
39;39;2;4;-1;-19;-3;-12
37;24;7;23;-1;-5;-13;-13
8;45;44;43;-7;-15;-6;-1
33;42;49;22;-2;-17;-18;-9
27;9;8;40;-17;-7;0;-13
8;37;28;12;-12;-9;-11;-17
11;14;16;37;-19;-12;-8;-3
12;38;34;12;-18;-8;-6;-14
30;29;11;28;-11;-18;-12;-7
48;26;40;29;-20;-4;-12;-5
5;7;22;25;-5;-20;-7;-7
30;18;8;37;-17;-1;-14;-12
19;14;34;40;-15;-8;-12;-10
42;15;10;43;-3;-9;-4;-4
8;23;28;46;-8;-20;-6;-1
41;29;42;7;-14;-9;-4;-20
49;36;21;25;-19;-8;-15;-3
26;20;20;35;-10;-19;-9;-7
5;24;48;40;-4;-7;-2;-1
39;34;20;35;-8;-16;-15;-15
38;30;32;23;-17;-12;-13;-8
42;46;4;7;-15;-7;-17;-12
4;41;29;43;-20;-15;-20;-13
26;29;23;23;-9;-1;-15;-1
7;16;38;7;-8;-19;-1;-4
29;4;47;38;-14;-16;-16;-6
41;1;23;21;-14;-3;-10;-18
16;22;32;43;-14;-12;-12;-13
21;29;39;29;-17;-8;-17;-15
37;33;8;14;-20;-7;0;0
7;43;34;43;-15;-20;-19;-15
22;29;35;28;-8;-8;-1;-7
31;39;25;32;-14;-18;-12;-19
13;21;15;40;-8;-10;-10;-11
41;44;14;44;-3;-15;-9;-3
15;39;10;25;-14;-11;-13;-2
16;21;9;34;-10;-5;-12;-13
9;17;24;42;-4;-18;-10;0
11;8;4;23;-3;-20;-20;-15
43;17;46;29;-4;-5;-11;-13
41;49;27;46;-14;-19;-1;-8
22;39;16;35;-13;0;-8;-8
34;8;19;24;-6;-1;-15;-2
36;13;23;12;-14;-6;-18;-8
31;1;10;18;-12;-8;-11;-14
35;4;25;44;-16;-16;-12;-5
45;43;24;17;-20;-17;-2;-4
48;38;21;20;-11;-3;-20;-17
30;20;32;7;-2;-19;-1;-3
49;46;45;20;-7;-6;-13;-9
23;34;24;40;-1;-18;-8;-3
46;30;21;15;-10;-17;-3;-1
38;13;19;25;-14;-12;-3;-3
8;6;5;9;-18;-5;-2;-1
16;13;18;8;-5;-5;-20;-16
14;24;8;49;-16;-15;-8;-4
42;16;6;32;-16;-5;-1;-5
7;10;43;41;-8;-5;-15;-16
42;9;48;36;-17;-6;-18;-17
7;24;29;44;-2;-9;-11;-8
40;41;6;5;-14;-1;-13;-10
0;36;39;40;-8;-4;-11;-3
44;9;3;22;-3;-16;-13;-5
16;17;22;17;-8;-10;-17;-14
2;45;14;5;-13;0;-15;-8
3;5;24;4;-13;-5;-6;-19
46;44;45;42;-12;-11;-3;0
44;13;34;26;-11;-11;-10;-11
48;23;38;12;-11;-6;-20;-13
9;11;40;0;-13;-19;-3;-13
48;47;41;45;0;-1;-16;-4
20;18;48;34;-7;-5;-8;-7
5;15;45;22;-9;-20;-2;-14
49;17;24;39;-17;-14;-15;-3
12;36;4;17;-17;-20;-3;-12
42;25;19;41;-19;-7;-17;-5
47;11;19;30;-5;-4;-2;0
41;10;26;36;-18;-10;-5;0
41;31;49;35;-19;-17;-10;-5
38;37;46;29;-17;-9;-12;-4
41;49;8;44;-13;-2;-8;-3
46;27;20;4;-14;0;-1;-14
39;17;45;27;-5;-12;-20;-13
47;30;49;16;-20;-9;-18;-8
18;37;23;38;-16;-17;-10;-14
4;44;2;5;-4;-10;-1;-18
31;38;40;28;-4;-15;-11;-2
10;8;24;6;-14;-17;-16;-14
42;42;45;3;-13;-14;-10;-5
29;17;0;34;-19;-11;-3;-18
2;7;36;8;-13;-14;-15;-18
48;23;49;33;-14;-12;-13;-6
19;13;34;32;-14;-12;-1;-4
6;43;49;39;0;-6;-13;-2
44;18;3;40;-16;-15;-13;-8
25;21;9;37;-2;-11;-18;-10
49;13;18;25;-6;-10;-7;-14
17;6;3;25;-4;-1;-19;-14
13;27;5;45;-20;0;-18;-19
10;9;32;16;-14;-7;0;-6
39;19;6;42;-8;0;-3;-10
42;43;17;31;-16;-18;-9;-18
8;36;21;34;-8;-15;-9;-6
48;43;23;37;-13;-7;-10;-4
33;45;35;7;-3;-20;-5;-13
33;35;11;38;-11;-8;-1;-10
26;47;3;0;-9;-1;-14;-14
21;3;45;21;-5;-2;-16;-18
11;42;31;17;-9;-13;-12;-4
8;45;25;11;-5;-4;-3;-3
45;33;13;36;-1;-17;-12;-3
10;48;4;32;-20;-4;-16;-12
33;24;32;0;-7;-11;-8;-11
12;40;29;1;-6;-13;-6;-14
16;40;48;8;-13;-7;-6;-6
22;23;14;34;-20;-9;-5;-10
46;39;36;48;-7;-8;-11;-16
15;3;11;8;-11;-3;-13;-1
16;30;21;2;-7;-13;-13;-13
14;42;31;36;-4;-15;-17;-6
3;38;11;6;-10;-12;-16;-16
8;24;34;12;-12;-11;-4;-6
5;1;17;18;-20;-2;-10;-5
16;8;22;38;-17;-15;-12;-17
45;22;3;44;-15;-7;-13;-5
48;11;41;16;0;-16;-8;-7
49;21;36;8;-5;-2;0;-1
9;45;17;7;-5;-17;-3;-4
44;33;33;0;-10;0;-18;-6
43;21;12;24;-19;-3;-17;-3
18;28;12;36;-4;-18;-8;-16
48;31;9;17;-10;-9;-12;-5
7;24;14;27;-20;-13;-9;-8
44;20;16;31;-14;-13;0;-19
7;39;12;11;-19;-20;-9;-15
5;12;13;45;-4;-12;-15;-2
5;33;13;1;-11;-3;-20;-18
30;11;45;3;-5;-12;-3;-10
41;32;26;5;-15;-12;-17;-17
14;6;29;20;-1;0;-15;-16
25;36;31;21;-10;-4;-1;-12
33;5;46;9;-2;-20;-20;-6
2;42;45;43;-16;-6;-18;-9
38;35;45;21;0;-6;-8;-7
42;34;24;44;-2;-3;-14;-1
43;33;14;34;-5;-2;-3;-9
3;9;46;30;-1;-8;-14;-15
42;18;29;1;-10;-5;0;-14
44;45;23;38;-1;-4;-12;-1
27;31;23;39;-16;-16;-16;-2
34;3;7;7;-7;-20;-15;-18
48;10;39;26;-15;-16;-8;-19
10;49;25;11;-2;-11;-12;-1
18;32;26;37;-5;-3;0;-14
48;8;46;36;-14;-14;-12;-20
46;14;8;42;-11;-4;-6;-6
5;2;42;14;-10;-18;-16;-1
14;18;28;18;-4;-11;0;-12
46;35;14;5;-11;-10;-10;-4
1;7;24;41;-8;-3;-15;-8
7;45;5;4;-9;-20;-16;-20
22;42;41;3;-17;-15;-1;-2
49;33;21;15;-19;-14;-18;-10
27;0;31;42;-3;-8;-13;-17
14;45;24;46;-13;-8;-12;-3
8;8;2;43;-15;-1;-16;-9
39;30;39;27;-15;0;-17;-9
1;17;12;37;-6;-3;-1;-12
33;20;10;26;-20;-2;-2;-3
26;6;46;49;-3;-3;-1;-7
33;7;0;35;-7;-3;-3;-19
13;9;44;18;-19;-6;-5;-3
19;47;8;23;-9;0;-5;-14
11;13;5;32;-9;0;-14;-17
9;27;44;43;-1;-13;-9;-7
24;41;49;35;-11;-1;0;-5
0;26;19;15;-12;-19;-17;-17
23;44;7;42;-10;-18;-15;-5
0;37;6;8;-2;-10;-18;0
44;31;25;32;-14;-9;-12;-11
10;17;26;0;-14;-17;-13;-1
32;47;5;30;-1;-17;-15;-9
21;7;30;2;-7;-20;-20;-17
13;34;2;15;-13;-15;-6;-11
49;3;25;24;-20;-13;-16;0
43;8;43;9;-1;-11;-6;-6
22;49;37;48;-4;-19;-7;-10
27;18;39;16;-2;-13;-20;-10
35;33;6;7;-18;-18;-13;-19
19;32;31;45;-2;-12;-11;-7
46;22;35;6;-4;-15;0;-9
31;3;39;41;-8;-17;-13;0
38;6;33;23;-8;-18;-17;-17
11;3;18;12;-16;-16;-10;-14
10;16;15;25;-13;0;-2;-5
22;42;6;17;-10;-7;-9;0
45;27;23;16;-14;-4;-14;-1
7;17;22;2;-20;0;-17;-17
2;23;10;5;-14;-13;-16;-6
34;29;22;31;-11;-15;-4;-12
18;32;30;49;-13;-3;-14;-7
49;12;7;11;-16;-3;-15;-18
44;30;47;9;-6;-16;-19;-10
47;48;30;3;-1;-2;-3;-13
31;35;12;22;-3;-15;-2;-18
32;3;48;42;-1;-2;-11;-12
13;23;15;19;-15;-20;-8;-19
3;33;11;34;-11;-8;-16;-7
26;16;8;1;-9;-1;-7;-14
42;15;21;19;-9;-14;-13;-9
3;14;43;12;-4;-17;-9;-4
46;32;22;29;-7;-5;-4;-14
36;49;4;16;-1;-11;-7;-5
40;14;1;12;0;-9;-16;-14
28;39;40;29;-3;-6;-17;-11
27;13;10;18;-11;-14;-6;-16
41;33;36;3;0;-6;-15;-15
38;41;26;33;-3;0;-8;-18
21;47;12;13;-9;-2;-18;-6
27;18;45;49;-13;-4;-16;-17
47;7;23;24;-18;-9;-20;-19
43;21;9;42;-17;-9;-17;-2
6;30;8;4;-3;-8;-18;0
32;3;6;22;-17;-9;-10;-1
37;41;34;3;-10;-4;-13;-3
41;6;11;10;-18;-9;0;-8
39;2;39;11;-16;-15;-6;-14
22;22;18;12;-17;-3;-3;-14
0;1;27;17;-17;-10;-6;-2
35;35;21;19;-5;-16;-2;-10
1;32;34;14;-8;-8;-14;-6
8;35;49;7;-13;-15;-5;-14
29;28;48;36;-1;-11;-10;-17
8;28;8;17;-18;-3;0;-16
43;47;46;46;-13;-9;-5;-15
0;47;42;30;-12;-10;-17;-20
12;29;3;18;-2;-10;-8;-17
15;11;26;35;-9;-20;-12;-12
8;30;11;30;0;-1;-20;-6
44;22;17;20;-12;-2;-15;-14
0;48;10;28;-2;-5;-15;-2
21;1;48;38;-12;0;-11;-11
41;26;28;30;-11;-1;-12;-10
38;37;47;40;-4;-15;-3;-4
45;14;14;15;-7;-6;-6;-10
0;34;29;34;-10;-18;-12;-7
32;48;8;0;-9;-20;-1;-11
36;2;42;26;-4;-7;-12;-17
43;33;20;4;-2;0;-18;-5
2;41;1;43;-10;-7;-17;-9
26;35;20;10;-11;-14;-14;-17
27;28;25;44;-11;-6;-4;-10
33;40;5;17;-3;-13;-5;-20
14;34;37;21;-11;-12;-12;-7
33;23;26;36;-16;-12;-2;-3
2;22;1;20;-18;-4;-19;-11
23;42;7;34;-11;-7;-19;-11
12;49;31;11;-12;-6;-11;-4
7;15;20;5;-13;-3;-8;-19
6;15;10;4;-13;-16;-1;-13
6;39;12;39;-7;-8;-9;-4
5;11;28;45;-9;-4;-5;-8
13;20;25;35;-9;-12;-12;-2
9;24;33;24;-18;-20;-6;0
6;36;0;21;-1;-8;-10;-10
30;22;34;2;-14;-8;-14;-2
4;24;7;4;-13;-20;-8;-12
46;20;26;2;-3;-5;-3;-9
10;48;2;18;-10;-12;-19;-8
44;10;16;36;-15;-1;-6;-19
6;35;8;4;-17;-4;-11;-20
7;6;8;26;0;-1;-8;-14
3;47;30;2;-14;-12;-4;-19
21;37;13;6;-9;-19;-7;-1
33;0;7;13;-15;-1;-19;-11
22;33;2;3;-7;-5;-18;0
7;28;29;24;-7;-7;-20;-1
26;17;47;28;-2;-4;-10;-16
15;8;18;17;-1;-18;-13;-4
16;13;36;26;-2;-3;-15;-5
0;31;35;1;0;-18;-2;-18
31;5;32;39;-3;-3;-7;-12
40;36;14;45;-12;-3;-15;-20
9;38;43;23;-17;-14;0;-3
11;29;45;0;-6;-7;-16;-7
18;32;41;26;-10;-3;-3;-1
35;29;44;1;-14;0;-13;-3
3;36;5;31;-2;-17;-7;-14
13;36;3;14;-11;-1;-5;-18
23;27;12;19;-17;-17;-17;-1
33;7;10;17;-14;-11;-4;-15
44;47;23;21;-7;-16;0;-8
7;1;9;1;-17;-15;-20;-10
47;38;28;41;-1;-3;-13;-8
16;40;13;21;-4;-3;-4;-11
2;7;9;38;-13;-4;-2;-10
27;31;2;23;-14;-18;-5;-14
21;1;31;34;-2;-1;-14;-11
10;19;32;46;-4;-12;0;-1
