q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
37;8;7;7;32;22;37;16;22;25;54;48;62;33;41;-1;22;17;29;8;15;-3;39;20;24;11;12;31;8;25;49;29;53;52;29;43;-3;-1;8;8;11;12;15;17;20;22;24;25;25;29;29;29;31;33;39;41;43;48;49;52;53;54;62
8;11;10;40;13;20;7;47;23;31;4;20;9;40;28;41;4;17;18;38;17;39;14;25;3;52;13;40;82;43;16;41;23;15;62;25;3;4;4;9;13;14;15;16;17;17;18;20;23;25;25;28;31;38;39;40;40;41;41;43;52;62;82
35;36;28;20;3;38;4;32;12;40;18;70;19;66;44;55;25;60;33;54;44;36;13;55;26;44;23;18;33;20;5;24;11;27;64;42;5;11;13;18;18;19;20;23;24;25;26;27;33;33;36;40;42;44;44;44;54;55;55;60;64;66;70
43;10;18;15;23;37;16;47;33;41;66;67;39;86;56;21;19;41;26;48;34;28;33;55;24;55;42;31;57;42;25;70;45;35;66;50;19;21;24;25;26;28;31;33;34;35;39;41;41;42;42;45;48;50;55;55;56;57;66;66;67;70;86
39;27;19;6;48;20;16;8;43;34;73;40;40;27;69;27;62;41;33;16;51;22;55;30;19;11;45;4;8;32;46;42;85;35;16;63;4;8;11;16;16;19;22;27;27;30;32;33;34;35;40;40;41;42;45;46;51;55;62;63;69;73;85
18;47;13;14;12;30;1;4;26;21;23;45;3;14;44;60;44;64;40;48;59;25;11;26;13;11;38;-3;7;35;-2;4;19;19;31;56;-3;-2;3;4;7;11;11;13;14;19;19;21;23;25;26;31;35;38;40;44;44;45;48;56;59;60;64
38;9;28;2;24;44;7;24;29;23;55;74;27;42;64;2;29;49;6;33;38;17;35;60;30;43;45;-6;16;15;28;43;44;42;59;62;-6;2;6;15;16;17;23;27;28;29;30;33;35;38;42;42;43;43;44;45;49;55;59;60;62;64;74
30;34;13;12;3;32;30;43;12;37;31;52;42;56;40;29;31;56;61;63;28;15;4;43;34;52;10;26;38;22;27;46;2;52;61;26;2;4;10;15;22;26;26;27;28;29;31;31;34;37;38;40;42;43;46;52;52;52;56;56;61;61;63
46;1;5;21;35;29;39;23;0;51;79;74;76;65;37;3;24;20;22;4;-6;9;37;24;35;20;-2;41;30;8;70;42;15;58;42;27;-6;-2;3;4;8;9;15;20;20;22;24;24;27;30;35;37;37;41;42;42;51;58;65;70;74;76;79
41;12;23;7;19;41;2;29;24;29;42;70;25;63;48;11;18;48;-1;33;25;29;27;49;20;38;43;1;27;20;15;45;23;41;61;45;-1;1;11;15;18;20;20;23;25;25;27;27;29;29;33;38;41;42;43;45;45;48;48;49;61;63;70
45;36;34;3;0;46;29;26;46;41;34;85;59;61;84;27;27;63;61;46;63;27;34;73;58;51;61;26;10;40;28;14;31;70;72;85;10;14;26;27;27;27;28;31;34;34;40;41;46;51;58;59;61;61;61;63;63;70;72;73;84;85;85
21;48;45;29;16;45;48;11;45;40;26;51;57;29;46;70;59;87;84;57;90;69;58;70;86;44;89;61;26;56;50;10;59;89;53;86;10;26;26;29;40;44;46;50;51;53;56;57;57;58;59;59;61;69;70;70;84;86;86;87;89;89;90
25;23;1;12;30;47;4;33;44;29;36;64;15;42;55;15;43;68;24;53;65;-1;19;28;-15;19;30;15;41;56;14;59;73;47;70;87;-15;-1;14;15;15;15;19;19;24;28;29;30;36;41;42;43;47;53;55;56;59;64;65;68;70;73;87
33;48;6;10;49;13;10;32;3;28;66;33;34;53;33;50;82;47;47;65;42;-4;50;0;7;22;-1;8;31;12;49;79;44;6;43;-4;-4;-4;-1;0;6;7;8;12;22;28;31;33;33;34;42;43;44;47;47;49;50;50;53;65;66;79;82
17;19;37;5;28;38;49;29;9;14;35;40;59;36;20;12;31;45;64;40;10;34;63;72;77;48;32;49;23;-6;72;54;32;87;51;36;-6;10;12;14;20;23;31;32;32;34;35;36;36;40;40;45;48;49;51;54;59;63;64;72;72;77;87
37;16;31;26;29;24;40;14;45;63;58;51;71;40;68;36;35;23;36;24;43;40;42;52;62;37;56;55;34;66;61;27;65;45;29;49;23;24;27;29;34;35;36;36;37;40;40;42;43;45;49;51;52;55;56;58;61;62;63;65;66;68;71
19;19;45;24;21;26;35;18;49;24;25;37;50;19;53;24;36;30;42;35;63;66;63;61;79;51;86;57;42;61;49;34;70;56;40;68;19;24;24;25;30;34;35;36;37;40;42;42;49;50;51;53;56;57;61;61;63;63;66;68;70;79;86
22;12;29;35;38;22;20;11;34;39;51;35;27;21;56;30;48;23;25;6;32;44;66;35;40;26;52;43;43;56;42;41;57;32;27;40;6;21;23;25;26;27;27;30;32;32;35;35;39;40;40;41;42;43;43;44;48;51;52;56;56;57;66
46;40;24;39;2;23;15;27;10;70;40;67;55;72;44;63;27;43;47;56;50;48;7;44;37;50;16;48;46;43;5;24;12;29;35;13;5;7;12;13;16;24;27;29;35;37;40;43;43;44;44;46;47;48;48;50;50;55;56;63;67;70;72
37;46;41;33;3;8;5;28;33;65;29;34;26;54;51;76;29;37;33;66;79;65;37;33;30;65;66;20;46;66;1;11;21;0;25;35;0;1;11;20;21;25;26;29;29;30;33;33;34;35;37;37;46;51;54;65;65;65;66;66;66;76;79
39;6;0;43;33;39;25;39;26;68;71;73;54;72;51;29;30;25;18;44;23;37;21;26;15;28;6;67;78;56;47;56;51;58;78;52;6;15;18;21;23;25;26;28;29;30;37;44;47;51;51;52;54;56;56;58;67;68;71;72;73;78;78
30;44;23;7;30;27;32;1;7;34;51;52;44;28;26;31;55;59;76;35;44;12;44;45;41;17;26;20;4;13;61;13;28;39;27;18;4;12;13;13;17;18;20;26;26;27;28;28;31;34;35;39;41;44;44;44;45;51;52;55;59;61;76
2;48;37;23;29;12;12;16;20;24;20;12;10;14;21;69;60;57;41;51;51;59;60;32;40;48;53;26;31;25;23;41;34;18;20;13;10;12;13;14;18;20;20;21;23;24;25;26;31;32;34;40;41;41;48;51;51;53;57;59;60;60;69
13;48;0;6;38;0;31;42;10;16;42;13;34;43;12;54;80;48;76;82;42;-13;32;-8;15;38;-4;27;40;0;63;77;45;12;41;2;-13;-8;-4;0;2;12;12;13;15;16;27;32;34;38;40;41;42;42;43;45;48;54;63;76;77;80;82
3;29;36;45;38;6;17;5;46;38;31;0;8;-6;46;69;52;20;31;21;65;80;60;39;46;41;70;56;37;82;50;27;77;18;11;46;-6;0;8;11;18;20;21;27;31;31;37;38;39;41;46;46;46;50;52;56;60;65;69;70;77;80;82
48;41;25;20;17;21;1;18;37;53;45;64;44;64;80;45;56;50;32;53;67;36;26;29;20;36;58;14;19;41;7;16;51;6;29;51;6;7;14;16;19;20;26;29;29;32;36;36;41;44;45;45;50;51;51;53;53;56;58;64;64;67;80
5;45;6;38;16;38;1;2;42;42;8;33;2;-8;43;73;45;78;41;34;73;25;12;43;-2;1;31;29;29;64;6;14;51;27;24;68;-8;-2;1;2;6;8;12;14;24;25;27;29;29;31;33;34;41;42;43;43;45;51;64;68;73;73;78
38;45;26;30;15;11;44;22;11;48;48;33;74;59;32;57;40;47;87;52;46;43;25;25;53;39;21;64;34;23;53;24;10;46;26;16;10;16;21;23;24;25;25;26;32;33;34;39;40;43;46;46;47;48;48;52;53;53;57;59;64;74;87
43;7;41;3;44;21;26;45;11;35;83;45;57;80;41;-5;46;28;23;42;7;26;74;50;57;68;43;29;40;7;60;69;47;28;63;13;-5;7;7;13;23;26;28;28;29;35;40;41;42;43;45;46;47;50;57;57;60;63;68;69;74;80;83
6;24;13;6;15;4;4;39;21;9;4;-6;3;34;24;29;25;19;17;58;28;10;14;3;5;45;22;8;26;20;17;40;29;-11;43;18;-11;-6;3;3;4;5;8;9;10;14;17;17;18;19;20;22;24;25;26;28;29;29;34;40;43;45;58
36;24;27;48;5;40;21;36;38;80;32;71;40;57;61;63;19;56;37;53;52;73;23;64;29;62;56;51;84;83;21;38;28;48;71;61;19;21;23;28;29;32;37;38;40;48;51;52;53;56;56;57;61;61;62;63;64;71;71;73;80;83;84
41;9;39;31;3;28;1;31;7;58;32;67;32;70;43;29;12;28;4;38;-4;55;23;53;22;58;26;23;52;31;4;15;7;11;47;34;-4;4;4;7;11;12;15;22;23;23;26;28;29;31;32;32;34;38;43;47;52;53;55;58;58;67;70
27;23;18;46;24;12;11;25;47;69;39;29;37;33;60;62;42;35;33;39;58;56;34;12;21;34;47;52;52;78;34;47;55;23;18;41;12;18;21;23;29;33;33;34;34;34;35;37;39;39;41;42;47;47;52;52;55;56;58;60;62;69;78
39;42;38;7;9;0;33;28;9;33;40;23;53;53;43;29;38;38;74;61;45;39;41;31;52;53;40;27;22;8;37;22;8;15;24;-11;-11;8;8;15;22;22;23;24;27;29;31;33;37;38;38;39;40;40;41;43;45;52;53;53;53;61;74
20;36;23;38;30;47;39;0;42;51;37;56;52;5;46;66;58;77;65;28;69;56;36;60;61;11;55;57;35;79;50;29;68;81;33;79;5;11;28;29;33;35;36;37;46;50;51;52;55;56;56;57;58;60;61;65;66;68;69;77;79;79;81
39;2;0;26;12;15;9;23;42;65;41;34;43;45;72;9;11;6;-4;9;32;15;6;9;-4;6;23;24;47;57;7;16;48;10;21;42;-4;-4;6;6;6;7;9;9;9;10;11;15;16;21;23;24;32;34;41;42;43;45;47;48;57;65;72
27;11;15;21;28;0;26;36;29;41;38;8;37;43;54;13;36;1;23;44;26;34;23;7;23;39;32;42;47;36;52;47;48;13;19;28;1;7;8;13;13;19;23;23;23;26;28;32;34;36;36;37;38;39;41;42;43;44;47;47;48;52;54
49;12;40;1;42;36;34;29;10;37;76;78;72;59;54;-5;46;47;46;28;8;40;65;61;63;54;40;23;14;-7;75;64;32;69;45;32;-7;-5;8;14;23;28;32;32;37;40;40;45;46;46;47;54;54;59;61;63;64;65;69;72;75;76;78
10;41;1;25;19;32;9;12;14;30;17;37;14;10;7;52;47;57;41;42;55;11;16;24;-2;1;1;27;34;38;15;20;16;31;25;29;-2;1;1;7;10;11;14;15;16;16;17;20;24;25;27;29;30;31;34;37;38;41;42;47;52;55;57
44;11;43;28;36;11;11;26;36;72;69;48;52;64;73;22;43;11;20;34;34;66;68;43;38;60;71;33;36;60;34;57;62;10;22;36;10;11;20;22;22;33;34;34;34;36;36;38;43;43;48;52;57;60;60;62;64;66;68;69;71;72;73
20;1;29;15;2;30;27;15;19;28;14;43;30;30;31;8;-5;13;20;2;6;41;28;59;55;26;31;27;10;17;15;1;21;41;45;43;-5;1;2;6;8;10;13;14;15;17;20;21;26;27;28;28;30;30;31;31;41;41;43;43;45;55;59
25;45;48;28;12;24;39;10;42;47;20;35;48;30;61;63;37;62;70;40;75;70;52;57;83;51;85;55;25;69;48;20;36;45;25;66;20;20;25;25;30;35;36;37;40;45;47;48;48;51;52;55;57;61;62;63;66;69;70;70;75;83;85
0;0;34;45;40;13;29;29;18;31;30;13;11;11;3;44;35;8;25;13;7;79;57;35;47;53;44;74;60;50;57;60;41;33;27;15;3;7;8;11;11;13;13;15;25;27;30;31;33;35;35;41;44;44;47;50;53;57;57;60;60;74;79
15;40;33;20;0;3;46;22;19;32;-5;16;42;21;15;53;28;30;76;58;56;33;24;35;59;41;52;60;35;22;29;12;6;36;14;18;-5;6;12;14;15;16;18;21;22;24;28;29;30;32;33;35;35;36;41;42;52;53;56;58;59;60;76
5;14;25;14;12;42;16;8;8;9;8;44;14;9;7;18;11;37;16;11;15;31;21;60;32;17;31;18;4;6;28;19;1;40;45;36;1;4;6;7;8;9;9;11;11;14;15;16;17;18;18;19;21;28;31;31;32;36;37;40;44;45;60
15;1;25;10;30;1;26;11;17;25;36;-4;30;16;29;-9;24;-5;9;2;7;22;44;22;41;27;34;20;20;9;53;33;40;24;7;13;-9;-5;-4;2;7;7;9;9;13;16;20;20;22;22;24;24;25;27;29;30;33;34;36;40;41;44;53
20;20;49;1;6;19;25;15;24;11;23;33;32;26;33;1;13;37;33;22;36;38;49;50;63;48;71;25;4;13;12;7;28;38;21;39;1;4;7;11;12;13;13;21;22;23;25;26;28;32;33;33;33;36;37;38;38;39;48;49;50;63;71
29;31;9;20;23;46;4;23;19;36;37;66;20;39;44;50;53;72;27;48;47;19;20;41;6;15;28;15;23;31;25;40;27;44;51;50;6;15;15;19;20;20;23;25;27;27;28;31;36;37;39;40;41;44;44;47;48;50;50;51;53;66;72
4;37;20;7;40;1;1;35;24;-8;34;2;-2;32;26;40;69;34;20;57;60;12;50;1;13;55;42;-10;24;26;24;67;64;-8;21;11;-10;-8;-8;-2;1;2;11;12;13;20;21;24;24;26;26;32;34;34;40;42;50;55;57;60;64;67;69
3;8;17;8;22;34;38;33;18;11;8;30;32;21;11;7;12;36;43;33;16;12;33;44;55;32;34;35;32;24;47;51;38;65;57;39;7;8;11;11;12;12;16;21;24;30;32;32;32;33;33;34;35;36;38;39;43;44;47;51;55;57;65
26;17;40;18;1;42;47;41;45;40;17;63;72;57;57;27;4;56;53;49;49;46;29;68;75;66;81;48;52;46;33;33;43;72;76;76;4;17;27;29;33;33;40;43;46;46;48;49;49;52;53;56;57;57;63;66;68;72;72;75;76;76;81
33;1;44;23;22;46;26;8;24;54;50;79;42;37;44;15;9;45;9;8;7;66;61;83;68;33;61;43;21;32;38;21;40;67;46;57;7;8;9;9;15;21;21;32;33;37;38;40;42;43;44;45;46;50;54;57;61;61;66;67;68;79;83
26;6;30;29;38;46;14;35;27;50;58;62;31;55;35;32;24;42;13;25;17;40;61;62;36;49;50;43;57;42;46;69;48;56;64;69;13;17;24;25;31;32;35;36;40;42;42;43;46;48;49;50;50;55;56;57;58;61;62;62;64;69;69
2;46;43;22;34;42;49;36;35;15;25;27;36;18;25;51;80;76;92;65;63;53;72;77;73;79;71;58;55;55;70;60;54;72;76;60;15;18;25;25;27;36;51;53;54;55;55;58;60;60;63;65;70;71;72;72;73;76;76;77;79;80;92
34;0;16;27;1;0;21;25;41;61;17;16;50;59;75;7;-16;-16;3;17;24;38;0;1;17;22;38;47;47;68;21;12;34;8;19;29;-16;-16;0;1;3;7;8;12;16;17;17;17;19;21;22;24;29;34;38;38;47;47;50;59;61;68;75
15;48;26;2;6;1;42;26;34;17;20;15;44;25;45;37;53;37;88;59;62;24;22;27;51;49;46;31;15;29;43;17;29;30;15;34;15;15;15;17;17;20;22;24;25;27;29;29;30;31;34;37;37;43;44;45;46;49;51;53;59;62;88
4;9;26;40;40;45;39;29;30;25;24;38;30;13;24;41;47;34;30;22;24;55;57;57;51;55;50;78;68;59;66;52;60;64;63;65;13;22;24;24;24;25;30;30;34;38;41;47;50;51;52;55;55;57;57;59;60;63;64;65;66;68;78
21;43;33;32;0;13;23;40;21;37;12;17;42;61;41;73;43;38;52;76;49;54;30;42;36;57;53;43;54;52;4;31;1;22;44;17;1;4;12;17;17;22;30;31;36;37;38;41;42;42;43;43;44;49;52;52;53;54;54;57;61;73;76
18;21;12;2;18;44;16;12;6;6;26;47;28;20;4;19;19;45;37;20;9;6;24;40;9;12;5;8;10;-5;31;28;12;53;44;35;-5;4;5;6;6;8;9;9;10;12;12;19;19;20;20;24;26;28;28;31;35;37;40;44;45;47;53
8;19;47;7;24;42;34;12;40;4;28;40;38;14;44;13;24;48;52;23;42;41;51;80;62;42;75;41;1;27;39;24;52;59;41;64;1;4;13;14;23;24;24;27;28;38;39;40;41;41;41;42;42;44;48;51;52;52;59;62;64;75;80
45;47;12;32;2;21;40;23;28;73;45;54;80;62;68;60;43;54;85;52;69;30;-2;15;44;15;30;69;41;46;29;23;13;54;34;48;-2;13;15;15;23;29;30;30;34;41;43;44;45;46;48;52;54;54;54;60;62;68;69;69;73;80;85
33;6;1;33;43;16;42;1;38;60;58;29;70;30;63;38;45;6;32;0;31;22;27;-3;38;0;35;59;22;69;70;42;81;56;9;51;-3;0;0;6;9;22;22;27;29;30;31;32;35;38;38;42;45;51;56;58;59;60;63;69;70;70;81
4;11;20;21;29;31;36;0;44;5;28;29;35;-6;46;26;32;23;45;6;52;38;46;46;54;19;59;54;6;55;45;17;64;53;19;65;-6;5;6;6;17;19;19;23;26;28;29;32;35;38;45;45;46;46;46;52;53;54;54;55;59;64;65
34;4;34;17;18;8;0;38;35;40;33;31;34;57;50;19;7;-3;-12;23;29;33;39;27;21;65;49;7;55;50;18;46;38;1;39;34;-12;-3;1;7;7;18;19;21;23;27;29;31;33;33;34;34;38;39;39;40;46;49;50;50;55;57;65
27;32;13;45;48;16;20;20;23;71;70;23;41;27;43;73;62;48;47;38;37;47;44;11;24;25;34;65;56;60;60;49;68;26;27;23;11;23;23;24;25;26;27;27;34;37;38;41;43;44;47;47;48;49;56;60;60;62;65;68;70;71;73
13;6;38;39;13;32;49;10;48;46;17;32;56;6;52;39;8;30;46;12;34;72;36;55;84;29;85;70;30;67;53;23;55;61;42;76;6;8;12;17;23;29;30;30;32;34;36;39;42;46;46;52;53;55;55;56;61;67;70;72;76;84;85
28;46;49;13;45;40;25;22;32;32;57;51;51;50;52;57;77;71;69;53;63;61;81;80;61;53;68;32;21;35;52;65;59;55;56;54;21;32;32;35;50;51;51;52;52;53;53;54;55;56;57;57;59;61;61;63;65;68;69;71;77;80;81
40;38;47;25;3;35;44;26;26;62;24;67;84;59;57;49;38;56;65;59;60;69;50;68;73;59;62;62;35;48;32;14;15;75;44;53;14;15;24;32;35;38;44;48;49;50;53;56;57;59;59;59;60;62;62;62;65;67;68;69;73;75;84
19;19;20;7;4;43;35;33;6;22;8;59;43;32;16;20;7;60;34;33;23;14;7;46;41;50;21;35;30;0;19;31;-6;65;59;45;-6;0;7;7;8;14;16;19;20;21;22;23;30;31;32;33;34;35;41;43;45;46;50;59;59;60;65
29;17;35;22;28;17;7;44;19;49;55;37;26;55;35;31;25;32;7;60;29;51;46;36;30;59;53;14;53;26;21;65;29;16;41;21;7;14;16;21;21;25;26;26;29;29;30;31;32;35;36;37;41;46;49;51;53;53;55;55;59;60;65
6;42;38;12;13;0;31;36;45;13;2;5;35;36;42;37;54;26;62;63;77;35;48;35;65;70;73;43;35;55;44;33;50;29;22;45;2;5;13;22;26;29;33;35;35;35;35;36;37;42;43;44;45;48;50;54;55;62;63;65;70;73;77
9;4;3;36;19;48;13;19;15;32;19;50;12;15;14;33;19;37;6;10;17;24;3;45;6;3;0;48;36;37;14;25;21;54;67;44;0;3;3;6;6;10;12;14;14;15;17;19;19;21;24;25;32;33;36;37;37;44;45;48;50;54;67
10;43;17;15;12;3;8;22;7;21;7;13;2;24;13;57;47;35;33;52;47;32;27;16;19;37;10;22;26;8;4;24;12;-2;14;-5;-5;-2;2;4;7;8;10;12;13;13;14;16;19;21;22;24;24;26;27;32;33;35;37;47;47;52;57
22;16;29;31;45;29;15;33;42;51;56;51;21;35;55;44;57;37;28;32;58;59;74;50;32;55;71;28;44;68;54;77;82;31;47;59;21;28;28;31;32;32;35;37;44;44;47;50;51;51;54;55;55;56;57;58;59;59;68;71;74;77;82
41;8;6;43;45;14;12;7;42;73;67;48;33;42;71;38;50;22;10;-1;32;43;37;18;-1;0;31;37;34;79;52;51;80;12;5;50;-1;-1;0;5;10;12;18;22;31;32;33;34;37;37;38;42;43;48;50;50;51;52;67;71;73;79;80
42;43;27;33;26;1;48;31;48;56;58;33;81;73;75;75;69;38;84;66;74;43;42;23;63;39;61;78;61;79;57;39;63;42;18;35;18;23;33;35;38;39;39;42;42;43;56;57;58;61;61;63;63;66;69;73;74;75;75;78;79;81;84
39;15;5;41;7;0;38;15;7;79;37;19;70;49;43;41;21;-4;40;27;10;28;11;5;31;13;11;62;49;48;26;4;-6;24;11;4;-6;-4;4;4;5;10;11;11;11;13;19;21;24;26;27;28;31;37;40;41;43;48;49;49;62;70;79
15;18;9;43;25;26;32;0;36;46;40;24;27;0;40;60;32;41;44;5;37;52;28;18;32;-11;26;75;33;78;45;11;54;48;13;59;-11;0;5;11;13;18;24;26;27;28;32;32;33;37;40;40;41;44;45;46;48;52;54;59;60;75;78
36;33;34;41;10;1;14;37;31;64;34;36;46;62;64;69;25;26;36;51;58;62;27;30;42;59;54;39;71;67;16;38;32;-4;34;21;-4;16;21;25;26;27;30;32;34;34;36;36;38;39;42;46;51;54;58;59;62;62;64;64;67;69;71
7;30;30;5;47;41;5;45;20;-1;41;48;1;37;16;30;74;65;16;58;44;32;70;66;28;75;30;5;31;22;44;75;51;46;78;61;-1;1;5;16;16;22;28;30;30;31;32;37;41;44;44;46;48;51;58;61;65;66;70;74;75;75;78
42;23;3;10;0;4;38;34;25;41;40;33;62;67;49;29;21;15;61;54;32;2;-16;-7;23;30;11;38;25;21;22;25;12;38;32;22;-16;-7;2;11;12;15;21;21;22;22;23;25;25;29;30;32;32;33;38;38;40;41;49;54;61;62;67
22;16;38;43;18;32;10;9;45;61;20;35;28;26;54;54;31;44;21;24;46;69;41;55;48;47;72;52;42;79;14;16;43;35;33;67;14;16;20;21;24;26;28;31;33;35;35;41;42;43;44;46;47;48;52;54;54;55;61;67;69;72;79
7;6;21;36;43;48;12;18;16;40;39;45;15;10;4;30;33;37;16;16;22;44;61;54;17;39;22;45;35;38;43;57;53;57;50;50;4;10;15;16;16;17;22;22;30;33;35;37;38;39;39;40;43;44;45;45;50;50;53;54;57;57;61
27;23;32;13;11;10;47;25;35;33;28;25;62;35;43;25;25;13;53;31;51;33;32;39;78;39;55;47;30;42;49;24;39;50;26;29;13;24;25;25;25;26;28;29;30;31;32;33;33;35;39;39;39;42;43;47;49;50;51;53;55;62;78
17;17;17;20;6;40;11;29;23;30;23;41;20;34;40;17;6;40;12;42;36;17;17;49;23;37;38;16;38;38;5;17;14;37;52;59;5;6;12;14;16;17;17;17;17;20;23;23;30;34;36;37;37;38;38;38;40;40;41;42;49;52;59
40;33;43;14;18;28;1;40;42;51;41;57;32;70;75;43;47;52;20;73;73;44;52;52;28;74;78;14;39;40;5;51;49;11;68;70;5;11;14;20;28;32;39;40;41;43;44;47;49;51;51;52;52;52;57;68;70;70;73;73;74;75;78
26;25;23;27;3;31;10;24;39;38;15;40;34;35;49;34;15;42;31;49;48;40;26;41;23;43;53;33;35;65;6;15;27;26;47;53;6;15;15;15;23;26;26;27;31;33;34;34;35;35;38;40;40;41;42;43;47;48;49;49;53;53;65
4;23;40;35;18;38;48;38;23;24;7;26;33;28;17;57;28;51;54;56;40;70;46;60;87;71;49;79;71;54;52;41;33;82;70;48;7;17;24;26;28;28;33;33;40;41;46;48;49;51;52;54;54;56;57;60;70;70;71;71;79;82;87
14;49;12;43;16;32;9;25;3;39;25;40;9;35;13;88;54;74;42;72;44;45;9;28;19;25;12;37;49;41;9;25;18;22;52;32;9;9;9;12;13;18;19;22;25;25;25;28;32;35;37;39;40;41;42;44;45;49;52;54;72;74;88
19;5;19;7;38;34;2;30;45;26;41;48;5;49;53;-4;37;20;5;25;42;13;43;50;8;40;58;-6;32;34;23;61;65;19;46;67;-6;-4;5;5;8;13;19;20;23;25;26;32;34;37;40;41;42;43;46;48;49;50;53;58;61;65;67
29;20;31;13;11;46;2;22;8;25;38;73;22;38;26;14;12;62;16;27;12;25;28;76;23;41;26;14;24;9;13;30;2;40;64;42;2;9;12;12;13;14;14;16;22;23;24;25;25;26;26;27;28;30;38;38;40;41;42;62;64;73;76
6;29;47;5;1;35;23;25;22;-9;-9;31;27;25;18;14;11;52;45;43;41;46;40;80;50;62;51;28;21;13;4;25;22;54;40;44;-9;-9;4;11;13;14;18;21;22;25;25;27;28;31;40;40;41;43;44;45;46;50;51;52;54;62;80
3;30;40;43;42;34;38;40;0;38;25;27;27;41;2;73;71;59;61;67;29;67;81;69;71;71;20;69;71;38;80;80;26;56;64;30;2;20;25;26;27;27;29;30;38;38;41;56;59;61;64;67;67;69;69;71;71;71;71;73;80;80;81
9;41;35;38;48;39;41;7;20;41;56;31;48;16;24;72;72;66;72;47;42;73;63;60;72;30;52;65;37;44;77;54;50;79;39;39;16;24;30;31;37;39;39;41;42;44;47;48;50;52;54;56;60;63;65;66;72;72;72;72;73;77;79
6;41;24;0;27;3;15;32;12;-12;30;6;1;20;6;21;58;42;46;72;41;11;43;15;19;38;24;5;20;-7;41;59;39;14;27;7;-12;-7;1;5;6;6;7;11;14;15;19;20;20;21;24;27;30;38;39;41;41;42;43;46;58;59;72
4;23;24;45;10;18;43;49;41;47;12;22;45;40;28;68;33;31;51;56;59;68;29;33;63;57;62;77;89;69;39;57;41;46;53;40;12;22;28;29;31;33;33;39;40;40;41;45;46;47;51;53;56;57;57;59;62;63;68;68;69;77;89
17;46;16;40;39;23;10;6;4;55;44;24;10;22;17;79;65;64;52;44;44;42;48;27;12;15;5;40;44;31;45;32;40;30;23;12;5;10;12;12;15;17;22;23;24;27;30;31;32;40;40;42;44;44;44;44;45;48;52;55;64;65;79
12;44;31;5;1;48;5;8;33;0;8;47;-1;1;36;46;31;81;36;38;57;22;20;60;28;19;61;10;1;26;6;1;23;35;52;74;-1;0;1;1;1;6;8;10;19;20;22;23;26;28;31;35;36;36;38;46;47;52;57;60;61;74;81
10;47;14;35;27;37;34;12;39;34;19;47;27;8;39;65;63;64;77;51;84;43;23;42;32;20;42;65;29;56;43;23;63;64;49;60;8;19;20;23;23;27;29;32;34;39;42;42;43;43;47;49;51;56;60;63;63;64;64;65;65;77;84
39;36;38;36;15;17;11;44;26;56;43;42;42;81;61;54;44;47;44;66;46;69;53;46;30;71;44;31;74;49;22;52;40;28;49;30;22;28;30;30;31;40;42;42;43;44;44;44;46;46;47;49;49;52;53;54;56;61;66;69;71;74;81
35;29;24;4;4;5;45;27;25;33;23;21;60;60;43;16;15;31;57;48;51;16;9;17;52;48;35;39;18;25;48;25;13;46;19;21;9;13;15;16;16;17;18;19;21;21;23;25;25;31;33;35;39;43;46;48;48;48;51;52;57;60;60
7;47;5;23;18;19;20;25;40;27;15;11;19;13;41;52;57;54;63;72;70;22;3;13;15;14;43;39;36;51;38;35;38;20;40;46;3;11;13;13;14;15;15;19;20;22;27;35;36;38;38;39;40;41;43;46;51;52;54;57;63;70;72
45;40;17;30;12;37;25;47;4;56;53;76;69;72;35;52;50;64;51;77;33;34;29;53;37;52;16;46;73;23;21;55;-4;48;80;25;-4;16;21;23;25;29;33;34;35;37;46;48;50;51;52;52;53;53;55;56;64;69;72;73;76;77;80
39;6;11;37;19;13;45;44;43;56;43;47;82;69;69;41;6;12;46;45;33;42;14;9;56;51;50;70;81;67;52;54;50;45;46;40;6;9;12;14;33;40;41;42;43;45;45;46;46;47;50;50;51;52;54;56;56;67;69;69;70;81;82
39;18;30;45;5;6;35;22;24;66;25;40;60;54;51;51;8;24;50;25;26;67;19;22;60;45;42;61;53;67;36;17;27;24;12;12;8;12;12;17;19;22;24;24;25;25;26;27;36;40;42;45;50;51;51;53;54;60;60;61;66;67;67
26;17;17;25;10;31;32;40;33;34;34;42;47;57;57;34;10;37;42;52;50;39;7;31;32;41;40;44;56;44;25;31;35;47;70;54;7;10;25;31;31;32;34;34;34;35;37;39;40;41;42;42;44;44;47;47;50;52;54;56;57;57;70
