q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13
47;8;26;49;-11;-15;0;-9
29;19;36;14;-19;-12;-2;-20
18;1;9;30;-6;-20;-13;-4
48;31;21;46;-13;-4;-13;-18
17;23;1;34;-20;-1;-17;-2
29;30;33;12;-16;-3;-4;-10
34;0;39;29;-18;-9;-18;-17
30;13;10;0;-2;-8;-6;-7
35;35;32;17;-16;-8;-20;-17
30;0;10;33;-20;-13;-3;0
5;34;45;15;-9;0;-1;-16
6;1;13;8;-15;-5;-1;-19
13;5;42;34;-17;-9;-5;-13
49;23;14;28;-9;-13;-1;-12
8;7;36;28;-1;-17;-5;-7
0;23;27;6;-3;-6;-13;-7
12;3;40;23;-6;-9;-20;-9
37;34;12;16;-3;-6;-12;-15
26;32;24;2;-8;-4;-6;-7
22;41;5;7;-9;-5;-6;-6
32;14;36;16;-16;-4;-7;-10
32;46;17;26;-6;-15;-17;-11
7;34;26;1;-4;-16;-11;-5
46;29;42;24;-13;-4;-12;-20
9;17;21;8;-3;-15;-4;-11
37;1;40;14;-8;-17;-3;-2
38;0;17;44;-15;-11;-18;-9
41;18;42;24;-18;-18;-7;-2
32;15;16;0;-18;-15;-15;-14
8;26;34;24;-11;-7;-12;-13
6;37;18;25;-12;0;-16;-19
24;13;25;20;-17;-5;-4;-3
22;20;23;16;-18;-7;-14;-8
25;13;34;47;-15;-10;-19;-16
24;26;34;20;-15;-1;-8;-2
10;37;5;23;-11;-13;-14;-13
9;43;32;45;-17;-16;0;-9
31;32;2;33;-17;0;-10;-14
43;45;19;47;-10;-17;-7;-13
25;21;34;25;-3;-12;-18;-13
11;2;38;2;-9;-17;-11;-3
20;13;9;27;-5;-3;-5;-10
14;7;46;40;-16;-19;-19;-12
43;3;7;0;-20;-16;-18;-8
20;2;36;48;0;-11;-14;-14
0;16;17;39;-8;-16;-4;-17
22;47;14;17;-14;-11;-19;-11
49;13;46;14;0;-16;-10;-3
13;17;21;27;-19;-14;-2;-10
24;1;47;25;-15;-9;-1;-14
38;19;23;24;-2;-14;-6;-13
2;33;45;41;-19;0;-11;0
9;35;36;47;-3;-12;0;-10
14;35;24;25;-9;-17;-12;-1
48;49;3;6;-2;-19;-17;-18
41;15;48;31;-17;-14;-8;-14
38;43;22;24;-8;-6;-13;-12
39;17;4;17;-2;-16;-19;-7
41;26;19;46;-17;-13;-6;-3
15;7;7;31;-9;-19;-4;-14
10;39;28;38;-8;-9;-18;-5
40;35;33;31;-13;-2;-1;-15
6;46;27;14;-18;-3;-2;-20
8;35;23;47;-9;-10;-17;-10
49;36;1;16;-14;-20;-9;-1
42;3;47;30;-6;-6;-16;0
24;37;8;36;-3;-16;-13;-18
46;13;25;20;-9;-6;-15;-15
6;14;31;37;-5;-9;-9;-6
27;23;14;41;-20;-10;-17;0
46;2;47;14;-7;-14;-2;-13
18;27;2;36;-10;-13;-16;0
5;21;40;12;-16;-9;-16;-7
2;26;18;33;-17;-19;-13;-1
32;26;5;49;-5;0;-14;0
11;12;39;5;-17;-5;-15;-8
30;24;21;17;-8;-1;-8;-19
30;14;26;12;-13;-16;-3;-2
30;3;0;31;-6;-11;-10;-4
31;42;11;37;-6;-9;-16;-11
8;6;47;41;-15;-16;-6;-19
39;20;9;36;0;-19;-18;-12
37;44;3;14;-6;-12;-4;-9
1;8;23;18;-15;-15;-8;-3
48;37;40;26;-5;-7;-4;-12
46;3;49;12;-10;-14;-17;-20
43;32;5;12;-5;-13;-18;-8
41;23;5;41;-18;-10;-7;-14
19;0;8;17;-7;-11;-14;-3
22;29;9;24;-10;-14;-16;-13
15;3;49;48;-8;-2;-7;-7
11;11;23;18;-1;-14;-8;-11
29;21;15;11;-12;-2;-5;-11
5;12;20;42;-9;0;-13;-1
20;24;44;16;-7;-11;-4;-2
4;7;28;24;-9;-2;0;-20
10;19;13;17;-11;-19;-13;0
14;32;21;26;-18;-10;-1;-13
46;48;16;26;-16;-13;-19;-15
2;15;45;33;-20;0;-9;-3
2;28;11;15;-12;-10;-5;0
30;1;26;26;-14;-11;-12;-16
16;48;2;6;-8;0;-12;-20
33;40;18;9;-17;-13;0;-7
24;11;23;16;-17;-7;-2;-4
8;32;38;19;-13;-17;-11;-11
2;38;13;9;-20;-18;-4;-3
28;16;36;47;-20;-1;-10;-11
36;37;25;8;-17;-14;-2;0
37;35;16;45;-9;-19;-20;-1
45;41;2;43;-7;-1;-3;-8
36;34;18;37;-17;-11;-12;-11
5;4;4;8;-13;-10;-17;-3
14;31;3;25;-6;-9;-9;-15
25;43;1;13;-11;-5;-20;-19
24;13;23;32;0;-7;-3;-11
5;46;37;24;-13;-12;-11;-16
35;36;46;1;-16;-1;-16;-9
35;43;42;47;-16;-18;-12;-12
13;46;45;17;-7;-17;-5;-3
38;19;49;18;-2;-13;-8;-12
18;26;15;12;-17;-2;-18;-12
26;39;14;13;-20;-3;-13;-18
15;27;40;18;-9;-14;-15;-14
11;33;48;1;-1;-16;-12;-16
30;26;28;11;-6;-7;-18;-11
34;11;31;19;-19;-13;-7;-16
25;6;18;44;0;-10;-3;-15
12;30;13;5;-5;-8;-15;-13
9;17;13;5;0;-18;-16;-15
46;24;0;33;-18;-10;-9;-3
37;31;40;31;-11;-18;-5;-9
21;5;12;22;0;-13;-18;-5
20;42;45;35;-6;-9;-2;-5
15;42;17;28;-1;-15;-2;-16
44;22;23;26;-8;-3;-20;-19
29;21;42;47;-2;-17;-5;-15
33;28;26;28;-9;-13;-10;-9
35;10;17;21;-13;-12;-9;-16
14;34;47;36;-10;-8;-6;-17
21;35;11;18;-10;-13;-2;-9
26;36;28;41;-13;-11;-8;-15
19;12;31;38;-12;-16;-8;-16
5;49;26;26;-5;-3;-5;-15
33;12;11;45;-15;-16;-8;-18
14;30;23;20;-10;-14;-1;-8
13;11;25;30;-19;-10;-3;-11
27;43;30;14;-6;-13;-7;-19
32;26;33;37;-8;-1;-8;-15
4;10;3;32;-14;0;-18;-12
44;20;31;37;-17;-3;-19;-14
31;46;7;2;-6;-14;-4;-8
26;3;41;21;-18;-4;-20;-8
34;16;44;14;-9;-10;-20;-17
29;19;1;40;-11;-13;-20;-1
12;5;28;4;-18;-2;-18;-18
31;6;39;22;-8;0;-7;-20
32;31;17;27;-1;0;-15;-10
47;23;34;30;-17;-11;-15;-7
49;22;27;28;-3;-4;-18;-7
9;44;26;29;-14;-6;-5;-15
34;0;20;30;-12;-19;-10;-12
15;7;33;36;-11;-18;-20;-5
35;33;25;7;-4;-16;-1;-6
9;10;15;45;-5;-6;-19;-4
49;23;41;7;-7;-8;-13;-7
47;44;36;43;-8;0;-11;-3
13;36;43;16;-18;-10;-3;-13
32;40;5;39;-3;-14;-12;-19
30;40;13;30;-14;-16;-4;-17
15;18;31;36;-17;-6;-17;-17
5;15;2;2;-8;-5;0;-15
12;2;46;12;-18;-12;0;-12
12;7;47;1;-17;-2;-3;-3
10;4;41;9;-13;0;-15;-1
42;19;47;44;-10;0;-18;-17
33;16;25;31;-11;-3;-10;-4
42;43;48;36;-17;-1;-11;-17
33;27;47;27;-19;-8;-16;-13
7;32;2;6;0;-12;-14;-6
14;0;24;38;-13;-3;-1;-7
45;9;40;15;-14;-2;-4;-11
39;26;40;40;-20;-10;-4;-12
28;31;13;36;-9;-6;0;-3
18;45;9;0;-2;-15;-1;-13
10;21;34;9;-8;-1;-2;-15
18;32;37;24;-3;-6;-2;-17
17;36;35;33;-18;-19;-2;-17
32;2;40;10;-15;-2;-8;-14
20;2;22;0;-10;-16;0;-7
32;4;27;24;-17;-13;-15;-4
14;15;38;43;-1;-15;-20;0
43;6;10;12;-19;-5;-4;-10
34;5;45;34;-19;-3;-15;0
23;6;9;10;-8;-9;-8;-19
45;44;43;5;-16;-17;-3;-13
16;30;24;21;-6;-2;-10;-18
5;33;7;14;-5;0;-14;-7
36;41;45;25;-1;-16;-11;-3
25;19;43;17;-6;-17;-7;0
46;28;26;45;-14;-18;-4;-3
7;21;4;13;-3;-8;-1;-2
18;13;31;46;-11;-14;-15;-15
30;26;36;13;-3;-4;-10;-12
22;40;47;22;-11;-1;-7;-15
36;27;40;37;-12;-17;-19;-14
45;45;18;44;-19;-8;-2;-19
37;27;12;29;-8;-2;-17;-15
44;48;34;35;-7;-19;-9;-12
12;10;15;1;-4;-6;-8;-13
20;34;2;28;-17;-1;-15;-11
1;33;14;38;-7;-3;-2;-6
40;12;32;13;-4;-19;-6;-18
5;4;18;24;-10;-13;-7;0
20;32;34;45;-12;-15;-15;-13
11;45;39;1;-12;-11;-12;-12
8;8;47;14;-14;-7;-9;-10
43;36;32;40;-20;-10;-15;-7
38;28;0;31;0;-6;-7;-10
21;44;5;34;-12;-2;-15;-18
14;21;43;28;-1;-7;-1;-19
33;16;10;47;-8;-5;-16;-11
23;36;8;43;0;-13;-5;-15
44;10;13;43;-7;-17;-13;-1
2;8;1;38;-12;-18;-7;-18
32;16;47;21;0;-7;-4;-2
5;30;36;14;-19;-2;-10;-13
37;1;5;36;-5;-7;-13;-17
13;46;23;1;-20;-7;-4;-6
30;37;40;9;-17;-14;-4;-1
8;24;3;18;-2;-13;-3;-18
1;49;5;38;-10;-20;-6;-11
47;5;10;49;-20;-5;-17;-5
40;42;46;17;-2;-4;-13;0
6;14;8;40;-19;-8;-16;-9
15;41;15;29;-5;-15;-8;-11
36;45;45;24;-4;-6;-11;-18
24;40;23;26;-11;-8;-20;-11
48;20;33;4;-6;-17;-16;-17
18;38;30;14;-6;-3;-13;-3
1;3;22;20;-6;-7;-11;-13
19;31;46;49;-3;-18;-17;-5
1;19;13;26;-3;-18;-12;-6
7;29;3;24;-16;0;-15;-14
38;12;1;41;-1;-12;-19;-11
39;11;11;7;-15;-7;0;-11
20;40;38;16;-19;-6;-18;-2
0;11;25;48;-9;-10;-13;-16
40;6;4;41;-7;-12;-9;-17
38;40;15;19;-16;-19;-16;-14
34;15;23;32;-3;-19;-13;-2
40;13;27;24;-18;-10;-18;-18
46;36;13;29;-13;-3;-5;-17
0;20;28;39;-13;-14;-16;-19
38;38;14;35;-19;-1;-13;0
47;32;24;2;-3;-4;-12;-11
48;20;48;48;-14;-12;-5;-11
8;28;23;2;-17;-15;-18;-13
34;44;17;14;-10;0;-15;0
11;26;19;22;-8;-15;-13;-10
48;23;37;48;-2;-10;-10;-13
47;39;25;24;-2;-19;-7;-7
26;10;1;29;-19;-9;-20;-11
41;37;26;4;-2;0;-8;-20
47;20;2;34;-12;-6;-19;-11
10;46;40;45;-18;-15;-12;-9
15;34;44;5;-3;-9;-19;-13
38;47;10;26;-6;-3;-4;-2
27;34;49;3;-7;-4;-3;-9
1;1;5;6;-3;-11;-4;-6
48;2;1;8;-1;-6;-11;-9
27;26;21;12;-16;-20;-3;-15
9;27;45;42;-11;-6;0;-10
22;49;41;8;-6;-6;0;-7
14;24;14;3;-15;-14;-4;-3
8;15;44;12;-8;0;-5;-15
26;39;22;7;0;-7;-20;-7
14;45;4;29;-13;-17;-7;-20
46;6;17;15;-11;-3;-9;-11
14;6;13;47;-1;-15;-4;-15
45;36;25;33;-17;-6;-11;-7
13;7;20;29;-3;-20;-15;-3
41;1;0;13;-4;-9;-6;-8
22;3;22;4;-1;-18;-13;-4
10;29;25;45;-20;-13;-1;-17
0;40;18;19;-19;-19;-11;-20
17;27;21;21;-4;-7;-17;-8
14;24;2;13;-20;-12;-14;0
43;24;21;22;-19;-16;-20;-9
15;17;47;11;-3;-3;-17;-20
29;15;8;17;-12;-15;-9;0
21;23;5;31;-6;-10;-15;-5
41;21;46;31;-9;-9;0;-11
19;48;27;1;-8;-8;-9;-7
31;19;5;1;-4;-20;-19;-9
28;21;27;30;-16;-8;-8;-6
0;13;12;9;-16;-10;-9;-16
7;3;32;32;-7;-20;-3;-10
26;16;36;32;-8;-12;-7;-5
24;27;1;11;-17;-12;-4;-7
21;15;47;45;-4;-13;-11;-15
10;47;24;39;0;-10;-12;-14
33;2;32;10;-4;-5;-5;-17
34;25;8;24;-2;-18;-4;-1
37;30;8;31;-9;-16;-15;-13
20;13;18;22;-9;-5;-11;-2
44;38;16;12;-6;-4;-16;-9
24;44;24;10;-18;-2;-19;0
40;14;41;16;-9;-1;-7;-8
9;48;22;29;-19;-10;-11;-10
39;32;39;35;-15;-6;-6;-8
46;16;42;30;-7;-3;-16;-4
25;9;28;49;-14;-12;-10;-2
31;32;23;47;-1;-15;-1;-7
30;36;39;37;-18;-1;-3;-13
12;21;6;42;-7;-6;-6;-11
30;8;0;27;-12;-18;-4;-10
36;34;16;13;-5;-9;-19;-20
46;13;22;4;-13;-15;-16;-5
35;16;32;42;-15;-6;-7;-8
49;31;14;42;-3;-12;-20;-15
44;19;24;31;-8;-16;-3;-6
30;43;16;34;-13;-4;-5;-10
31;13;45;13;-15;-20;-18;-9
40;15;20;28;-11;-15;-1;-4
41;26;25;46;-20;-14;-2;-13
40;9;28;16;-11;-8;-2;-10
8;26;8;16;-16;-6;-7;-19
24;15;14;21;-18;-20;0;-12
30;48;22;17;-18;-2;-3;0
46;49;38;27;-16;-13;-9;-19
16;21;21;11;-1;-14;-3;0
39;34;48;32;-1;-14;-5;-4
1;28;36;37;-8;-12;-15;-19
41;27;36;8;-19;-19;-15;-10
3;35;46;26;-12;-9;-4;-19
9;14;29;43;-5;-5;-11;-20
38;27;48;43;-12;-4;-8;-12
41;44;36;1;-8;-10;-11;-10
32;6;37;5;-1;-6;-12;-13
38;37;5;43;-10;-2;-6;-10
11;48;45;1;-6;-14;-16;-16
26;38;13;13;-1;-6;-11;-12
25;42;15;11;-11;-16;-19;-2
10;36;18;37;-15;-14;-14;-3
31;17;12;39;-15;-17;-5;-12
2;7;16;29;-5;-14;0;-5
9;26;33;11;-8;-19;-12;-5
1;47;34;4;-1;0;-19;-12
15;26;21;7;-12;-7;-4;-1
34;5;25;29;-1;-9;-18;0
4;48;0;26;-18;-14;-5;-15
10;46;22;20;-6;-12;-5;-20
20;3;33;34;-6;-9;-5;-3
20;25;16;49;-5;-18;-5;-19
20;30;21;29;-1;-12;0;-20
36;44;11;28;-6;-17;-5;-4
15;10;20;3;-11;-13;-20;-11
40;35;43;47;-10;-19;-19;-7
28;43;25;49;-18;-6;-13;-11
39;31;32;34;-20;-10;-13;-20
7;38;31;28;-8;-19;-4;-14
18;38;48;36;-10;-2;-10;-2
42;10;10;28;-11;-13;-9;-16
10;40;40;31;-8;-2;-14;-18
46;44;38;28;-1;-14;-3;-9
7;32;25;21;-20;-14;-8;-9
28;36;0;23;-7;-2;-17;-9
41;17;27;36;-8;-15;-20;-6
13;22;16;41;-17;0;-11;-3
40;12;34;15;-7;-15;-12;-18
49;36;48;18;-16;-8;-6;-5
13;26;14;26;-12;-9;-14;-10
6;47;49;15;0;-10;-2;-12
48;1;21;26;-18;-9;-20;-6
30;41;1;40;-14;-7;-5;-8
48;6;39;24;-5;-12;-20;-15
42;42;34;42;-19;-4;-6;-11
46;47;30;18;-13;-5;-15;-6
37;8;15;26;-8;-15;-13;-7
48;10;37;1;-9;-12;-7;-12
26;30;19;3;-16;-14;-20;-1
26;31;27;3;0;-1;-5;-19
16;46;8;28;-12;-6;0;-17
42;11;0;28;-6;-11;-11;-12
48;38;29;30;-10;-14;-11;-20
20;20;13;26;-2;-10;-10;-10
10;32;32;5;-16;-3;-20;-17
4;4;31;30;-13;-8;-15;-12
24;5;46;17;-18;-6;-19;-20
25;44;22;46;-20;-13;-5;-3
35;11;19;25;0;0;-9;-2
29;12;12;36;-5;-12;-20;-18
30;11;37;37;-10;-19;-7;-16
0;8;36;2;-8;-1;-15;-3
27;23;43;20;-6;-3;-4;-15
34;1;29;12;-1;-19;-10;-10
29;10;9;8;-1;-7;-8;-4
24;29;3;44;-4;-3;-3;-19
17;12;15;24;-4;-7;-2;-2
21;22;16;13;-11;-10;-12;-12
24;14;0;2;-1;-8;-17;-12
8;7;44;40;-1;-16;-10;-20
25;26;31;37;-10;-6;-17;-2
38;0;39;44;-6;-5;-15;-3
30;17;7;45;-11;-1;-8;-4
18;36;10;46;-7;-14;-19;-5
27;27;47;38;-8;-10;-6;-19
19;39;13;14;-8;-17;-16;-6
0;16;44;28;-6;-10;0;-13
8;23;23;6;-14;-18;-20;-10
49;21;27;1;-1;-20;-2;-5
27;5;1;42;-5;-1;-4;-1
11;0;24;37;-10;-20;-6;-19
19;3;45;0;-3;-3;-5;-13
27;24;9;16;-4;-2;-9;-5
10;0;31;13;-2;-10;-8;-6
8;19;34;46;-11;-9;-7;-6
32;17;7;26;-11;-8;-8;-6
5;49;9;3;-5;-8;-9;-13
25;31;16;23;-19;-14;-16;-7
15;35;7;3;-2;0;-17;-20
16;9;2;12;-20;-14;-8;-10
43;37;7;49;0;-15;-16;-6
9;15;28;37;-15;-12;0;-6
35;1;35;1;-13;-16;-14;-17
28;30;23;1;-9;-10;-13;-7
23;12;30;20;0;-1;-15;-9
6;6;36;27;-10;-9;-19;-8
43;17;13;13;-8;-10;-19;-9
16;22;46;15;-19;-15;-8;-17
42;27;23;8;-4;-1;-6;-18
25;25;43;6;-9;-13;-7;-1
11;41;38;27;-12;0;-20;-18
19;31;15;8;-19;-1;-15;-14
8;32;29;33;-18;-14;-14;-2
28;42;48;46;-18;-18;-19;-15
35;42;0;40;-2;-10;-14;-15
47;43;29;15;-4;-9;-18;-7
18;22;15;38;-10;0;-2;-10
15;7;43;33;-14;-3;-19;-17
19;21;38;28;-1;-14;-4;-16
7;22;36;46;-2;-16;-14;-9
0;41;25;46;-1;-19;-5;-5
9;31;3;42;-20;-13;-8;-16
20;35;17;9;-11;-2;-16;0
11;19;11;6;-18;-5;-8;0
4;12;27;11;-17;-7;-7;-11
37;49;22;22;-9;-17;-10;-12
18;18;28;12;-16;-3;-12;-20
13;17;41;43;-17;-8;0;-7
36;1;18;26;-17;-19;-14;-6
5;37;15;26;-8;-13;-5;-18
10;7;32;32;-9;-6;-16;-7
5;30;17;21;-10;0;-2;-11
43;39;19;28;-12;-4;-7;-4
3;10;20;25;-12;-20;-7;-5
13;49;12;43;-5;-18;-7;-15
26;4;20;33;-4;-17;-17;-18
20;38;14;0;-18;-17;-18;-17
22;6;16;46;-14;-11;-19;-9
37;12;24;0;0;-15;-14;-6
21;46;46;41;-9;-19;-17;-18
35;39;48;23;-20;-6;-12;-10
6;16;1;5;-6;-6;-19;0
30;49;25;1;0;-20;-13;-19
41;18;41;14;-13;-6;-1;-2
47;40;22;23;-8;0;-10;-17
12;39;33;41;-10;-7;-8;-11
43;24;3;40;-16;-7;-17;-12
24;4;49;35;-17;-3;-10;-16
15;41;44;3;-1;-14;-12;-1
13;4;40;3;-18;-5;-6;0
24;39;17;45;-11;-8;-2;-9
2;11;42;13;-12;-14;-18;-3
18;33;33;21;-14;-15;-11;-19
7;36;23;19;-3;-6;-4;-7
48;21;0;26;-10;-12;-11;0
40;4;33;48;-18;-8;0;-16
33;39;1;40;-6;-7;-13;0
23;10;24;38;-8;-10;-9;0
10;6;30;47;-18;-7;-19;-11
13;27;22;7;-16;-8;-1;-6
27;1;25;28;-7;-13;-6;-10
29;20;17;22;-6;-11;-6;-18
46;37;21;28;-10;-9;-16;-5
32;49;33;10;-16;-11;-15;-17
30;23;13;45;-6;-2;-11;-2
30;32;7;44;-16;-8;-10;-8
24;33;16;23;-14;-7;-12;-7
49;32;38;6;-11;-15;-17;-18
14;24;23;21;-2;-7;-15;-10
46;28;5;31;-3;0;0;-13
37;12;25;4;-13;-10;-2;-2
15;34;1;3;-1;-6;-6;-13
15;34;15;5;-10;-12;-8;-6
42;47;34;33;-15;-6;-12;-20
21;28;43;15;-12;-11;-7;-9
12;27;0;5;-5;-20;-13;-9
3;23;7;49;-2;-11;-3;-4
17;30;21;8;-15;-19;-4;-17
16;3;27;0;-8;-6;-3;-11
36;35;1;48;-13;-20;-11;-19
6;16;22;4;-8;-3;-2;-20
31;27;11;35;-2;-9;-1;-1
20;41;40;40;-18;-18;-15;-18
17;44;2;29;-15;-18;-9;-5
12;34;26;33;-17;0;-4;-6
17;16;30;5;-16;-5;-11;-7
8;11;44;10;-17;-7;-10;-20
14;6;29;9;-1;-1;-1;-20
19;4;29;22;-17;-3;-2;-20
29;19;46;41;-7;-7;-1;-15
49;6;48;12;-16;-10;-8;-15
7;21;27;28;-11;0;-15;-1
7;45;31;3;-13;-19;-10;-20
14;45;19;34;-16;-2;-5;-12
41;9;6;32;-5;-12;-6;-10
22;39;48;48;-3;-8;-10;-17
3;10;40;13;-1;-2;-12;-7
32;9;24;44;-4;-5;-14;-2
42;1;31;43;-12;-9;-15;-2
11;21;3;39;-14;-3;-9;0
43;36;44;11;-4;-9;-13;-14
4;23;29;44;-2;-14;-1;-17
26;13;28;38;-17;-20;-10;-13
31;27;20;39;-3;-5;-6;-10
10;19;28;6;-15;-2;-9;-1
40;26;40;46;-11;0;-19;-5
12;42;15;7;-5;-3;-14;-14
42;4;30;28;-14;-2;-20;-10
26;0;26;44;-7;-14;-7;-10
46;9;23;40;-16;-9;-13;-2
27;27;24;48;-7;-6;-14;-2
2;21;31;3;-18;-19;-20;-5
7;45;5;15;-13;-16;-10;-3
21;47;32;35;0;-9;-8;-5
45;10;35;43;-13;-7;-2;-13
40;5;20;7;-4;-7;-12;-20
4;49;28;10;-7;-11;-15;-9
2;34;40;17;-11;-16;-11;-17
13;37;2;4;-7;-5;-14;-18
16;26;27;3;-6;-10;-20;-17
5;14;33;30;-6;-12;-18;-13
44;23;3;4;-1;-2;-2;-20
8;20;45;20;0;-18;-9;-9
11;45;12;18;-6;-2;-15;-9
37;6;33;36;-2;-14;-12;-16
47;24;38;14;-20;-14;-7;-17
48;13;1;36;-7;-13;-14;-12
3;14;40;32;0;-17;-17;-9
13;49;37;22;-10;-19;-2;-3
23;38;25;10;-18;-17;-1;-6
8;23;45;16;-1;-5;-10;-19
12;37;15;20;-4;-3;-18;-16
11;42;14;4;-2;-11;-2;-2
26;22;21;30;-6;-14;-20;-5
35;48;24;48;-15;-8;-15;-2
3;32;44;11;-16;-5;-5;-14
43;36;39;17;-10;-17;-8;-16
37;37;39;13;-20;-9;-8;-1
39;4;27;16;-2;-7;-12;0
1;38;19;22;-6;-20;-19;-13
11;38;41;34;-17;-13;-4;-7
27;44;41;45;-19;-3;-19;-13
39;29;44;24;-16;-19;-17;-5
5;17;9;7;-10;-12;-14;-16
43;45;2;40;-13;-2;-19;-3
3;19;42;9;-16;-1;-7;0
29;38;27;35;-1;-2;-1;-10
3;18;25;1;-8;-16;-18;-17
28;15;8;24;-1;-18;-6;-7
29;42;25;44;-13;-7;-18;-16
9;0;2;3;-1;-1;-9;-14
22;44;13;39;-6;-18;-18;-3
1;37;47;49;-3;-7;-20;-2
45;31;39;1;-10;-19;-10;-2
21;4;6;18;-13;-12;-12;-17
14;1;47;29;-7;-12;-14;-12
48;24;24;2;-4;-11;-16;-3
44;21;44;39;-19;-20;-13;-19
32;13;30;45;-12;0;-13;-9
25;25;16;8;-16;-19;-7;-16
23;16;20;12;-15;-12;-5;-18
38;28;12;0;-7;-18;-3;-6
5;29;14;10;-8;-9;-4;-18
5;40;8;24;-19;-7;-3;-10
45;23;18;10;0;-13;-10;-7
32;36;40;19;-5;-9;-3;0
49;24;42;11;-20;-10;-15;-20
48;13;47;10;-2;0;-15;-8
30;43;19;23;-9;-11;-8;-12
17;20;28;47;-1;-4;-1;-6
16;35;28;20;-20;-3;-16;-5
8;22;28;49;-20;-13;-1;-1
6;4;16;12;-16;-11;-11;-11
23;47;7;38;-17;-14;-13;-7
27;36;7;42;-12;-11;-1;-3
31;0;24;40;-19;0;-13;-5
17;7;26;47;-17;-10;-13;-14
34;33;4;27;-15;-4;-14;-17
0;31;8;32;-10;-18;-15;-8
33;40;35;30;-14;-20;-13;-7
21;43;44;48;0;-4;-4;-1
2;42;6;1;-1;-14;-5;-11
18;6;44;9;-7;-2;-1;-18
9;19;35;23;-18;-11;-5;-13
9;30;36;24;-5;-18;0;-9
7;40;0;41;0;-16;-20;-5
26;24;23;30;-11;-4;-9;-4
24;45;41;13;0;-11;0;-1
9;49;0;26;-8;-19;-15;-18
9;19;16;44;-14;-12;-5;-18
13;14;27;6;-19;-16;-7;-15
26;47;5;22;-20;-14;-16;-3
31;46;35;24;-14;-3;-16;-3
19;49;19;0;-18;-3;-17;-13
13;8;39;27;-14;-20;-8;-1
22;0;8;3;-5;-6;-14;-12
31;19;10;28;-16;-5;-2;-19
43;29;38;10;-3;-3;-9;-7
43;15;2;41;-10;-13;-18;-5
35;21;9;46;-9;-8;-13;0
27;19;0;37;-15;-5;-9;-1
25;28;24;20;-11;-11;-12;-7
34;32;5;20;-7;-11;-18;-1
40;18;1;10;-5;-11;-20;-3
32;32;10;18;-20;-20;-18;-16
4;6;10;46;-5;-9;-13;-7
44;44;26;8;-11;-8;-7;-13
11;43;18;16;-20;-2;-12;-7
21;22;42;10;-20;-11;-12;-15
26;45;17;5;-2;-5;-4;-6
8;22;29;21;-10;-18;-14;-9
29;49;21;9;-17;-19;-5;-7
39;19;20;17;-17;-17;-5;-11
46;17;45;21;-10;-16;-5;0
16;44;36;43;-5;-15;-10;-15
31;3;31;27;-5;-14;-12;-5
5;14;31;15;-10;-18;-4;-6
46;42;48;35;-19;-11;-20;-11
1;15;0;13;-19;-7;-1;-15
20;21;17;7;-6;-5;-2;-3
16;29;2;40;-20;-1;-14;-4
21;36;26;13;-6;-1;-8;-17
45;38;1;36;-6;-7;-12;-9
12;3;46;37;-3;-1;-8;-16
30;16;47;11;-2;-14;-5;-7
46;11;35;16;-12;-6;-12;-6
1;6;4;44;-4;-1;-18;-4
21;30;29;47;-6;-10;-17;0
4;24;19;30;-11;-18;-14;0
27;16;22;7;-7;-17;-17;-11
38;4;19;40;-15;-1;-1;-1
23;38;19;37;-11;-3;-16;-14
32;32;38;41;-14;-5;-19;-9
30;1;13;25;-2;-4;-11;-7
5;11;27;12;-10;0;-10;-1
3;39;7;35;-14;-9;-8;-11
23;39;6;32;-15;0;-20;-10
4;8;5;46;-1;-5;-13;-10
34;41;40;31;-17;-11;-13;-10
26;4;49;21;0;-20;-3;-18
49;42;36;45;-3;-1;-5;0
6;41;14;3;-16;-6;-5;-5
27;44;23;7;-16;-6;-13;-2
0;46;42;31;-19;-5;0;-10
30;38;34;49;-1;-18;-8;-6
31;22;47;2;-20;-9;-9;-10
17;48;25;21;-3;-19;-10;-7
29;19;15;47;-12;-17;-11;-19
2;23;4;35;-3;-19;-19;-10
42;44;38;26;-3;-10;-7;-20
20;46;23;8;-9;-19;-9;-6
36;40;48;40;-5;-12;-10;-9
24;20;35;29;-18;-15;-19;-3
26;10;29;28;-8;-15;-11;-11
24;31;11;15;-9;-13;-4;-15
44;2;36;33;-16;-14;-16;-1
2;48;22;16;-17;-8;-19;-12
28;19;23;9;-7;-6;-14;-20
6;41;48;40;-9;-18;-7;-9
42;18;25;6;-13;-2;-14;-7
34;1;34;12;-19;-6;-14;-10
48;1;36;8;-17;-19;-14;-18
19;3;15;16;-16;-13;-15;-2
6;11;11;6;-2;0;-20;-2
22;31;32;40;-6;-6;-4;-1
49;16;30;37;-17;-10;-11;-15
12;20;22;33;-7;-10;0;-17
3;1;33;13;-4;-14;-6;-7
25;31;46;14;-10;-19;-2;-19
25;9;28;20;-5;-2;-18;-1
39;17;19;23;-14;-13;0;-11
24;40;42;36;-1;-8;-13;-17
14;40;41;13;-17;-3;-6;0
33;17;31;44;0;-19;-13;-10
31;25;3;40;-11;-7;-20;-10
3;13;46;34;-13;-20;-9;-17
22;11;14;18;-3;-18;-17;-2
36;45;22;17;-4;-15;-8;0
2;31;49;11;-8;-4;-16;-19
48;9;5;31;0;-17;-16;-12
16;16;42;4;-7;-4;-8;-13
12;45;18;16;-11;0;-8;-20
