q0p0;q0p1;q0p2;q1p0;q1p1;q1p2;q2p0;q2p1;q2p2;s[0, 3];s[0, 4];s[0, 5];s[0, 6];s[0, 7];s[0, 8];s[1, 3];s[1, 4];s[1, 5];s[1, 6];s[1, 7];s[1, 8];s[2, 3];s[2, 4];s[2, 5];s[2, 6];s[2, 7];s[2, 8];s[3, 6];s[3, 7];s[3, 8];s[4, 6];s[4, 7];s[4, 8];s[5, 6];s[5, 7];s[5, 8];cost_ranking 0;cost_ranking 1;cost_ranking 2;cost_ranking 3;cost_ranking 4;cost_ranking 5;cost_ranking 6;cost_ranking 7;cost_ranking 8;cost_ranking 9;cost_ranking 10;cost_ranking 11;cost_ranking 12;cost_ranking 13;cost_ranking 14;cost_ranking 15;cost_ranking 16;cost_ranking 17;cost_ranking 18;cost_ranking 19;cost_ranking 20;cost_ranking 21;cost_ranking 22;cost_ranking 23;cost_ranking 24;cost_ranking 25;cost_ranking 26
29;38;24;41;47;33;48;35;1;58;68;51;73;55;21;67;80;54;75;69;37;47;60;48;64;48;12;82;75;39;93;65;48;62;58;34;12;21;34;37;39;47;48;48;48;51;54;55;58;58;60;62;64;65;67;68;69;73;75;75;80;82;93
34;29;12;41;8;15;8;29;1;67;40;33;35;50;18;69;36;30;20;43;22;36;1;25;2;32;3;37;56;24;-3;21;-6;22;28;1;-6;-3;1;1;2;3;18;20;21;22;22;24;25;28;30;32;33;35;36;36;37;40;43;50;56;67;69
37;45;8;1;35;9;5;23;46;32;65;46;28;40;65;30;60;46;35;54;89;-11;27;4;-4;17;53;6;5;28;30;46;80;6;23;47;-11;-4;4;5;6;6;17;23;27;28;28;30;30;32;35;40;46;46;46;47;53;54;60;65;65;80;89
36;19;25;12;36;12;11;33;24;48;71;43;46;63;51;13;39;11;27;44;40;18;42;18;31;45;32;18;44;29;36;55;50;19;35;24;11;13;18;18;18;19;24;27;29;31;32;35;36;39;40;42;43;44;44;45;46;48;50;51;55;63;71
47;9;38;21;39;16;39;21;6;68;83;49;83;68;33;16;44;14;28;19;5;55;66;37;72;48;27;55;37;8;70;41;43;55;30;21;5;8;14;16;19;21;27;28;30;33;37;37;41;43;44;48;49;55;55;55;66;68;68;70;72;83;83
25;43;37;8;35;12;0;24;18;21;53;36;14;48;26;31;60;41;31;62;43;36;64;41;35;46;52;7;12;24;22;57;37;4;25;25;4;7;12;14;21;22;24;25;25;26;31;31;35;36;36;37;41;41;43;46;48;52;53;57;60;62;64
39;44;20;49;40;5;41;36;23;77;79;43;60;64;48;77;75;48;68;63;67;58;46;10;58;42;23;80;77;55;81;56;63;41;32;9;9;10;23;32;41;42;43;46;48;48;55;56;58;58;60;63;63;64;67;68;75;77;77;77;79;80;81
40;30;6;42;29;21;31;39;35;66;66;60;52;62;73;66;59;46;42;53;48;44;15;12;23;42;21;57;75;62;54;56;44;47;45;41;12;15;21;23;41;42;42;44;44;45;46;47;48;52;53;54;56;57;59;60;62;62;66;66;66;73;75
43;36;33;49;48;40;1;11;30;72;85;71;41;47;60;84;82;72;24;39;46;72;64;73;18;24;43;50;41;76;45;55;72;41;49;59;18;24;24;39;41;41;41;43;45;46;47;49;50;55;59;60;64;71;72;72;72;72;73;76;82;84;85
25;14;6;25;30;48;26;5;23;34;49;70;42;12;34;25;29;59;28;0;29;26;35;51;29;3;26;37;29;41;55;32;51;63;35;69;0;3;12;25;26;26;28;29;29;29;29;32;34;34;35;35;37;41;42;49;51;51;55;59;63;69;70
14;25;42;16;12;32;49;15;33;16;11;37;63;9;41;30;26;43;70;37;48;51;52;54;90;41;55;52;17;43;59;22;37;62;32;54;9;11;16;17;22;26;30;32;37;37;37;41;41;43;43;48;51;52;52;54;54;55;59;62;63;70;90
37;25;0;38;42;30;27;22;9;66;66;64;50;45;36;52;61;42;46;32;27;28;37;21;16;21;8;59;56;44;65;48;32;41;46;31;8;16;21;21;27;28;31;32;32;36;37;41;42;44;45;46;46;48;50;52;56;59;61;64;65;66;66
24;26;28;21;8;42;2;46;42;37;24;48;10;65;63;41;22;61;19;58;64;36;34;55;10;73;59;9;61;61;9;48;50;28;81;74;9;9;10;10;19;22;24;28;34;36;37;41;48;48;50;55;58;59;61;61;61;63;64;65;73;74;81
23;4;33;11;39;26;46;33;46;15;60;39;64;48;50;-5;31;21;42;33;47;34;59;59;67;46;63;47;29;53;80;70;72;56;47;55;-5;15;21;29;31;33;34;39;42;46;47;47;47;48;50;53;55;56;59;59;60;63;64;67;70;72;80
33;15;3;43;13;34;23;22;42;66;41;53;38;39;67;41;14;43;31;32;49;41;-2;24;23;21;43;58;61;79;24;29;39;40;47;63;-2;14;21;23;24;24;29;31;32;38;39;39;40;41;41;41;43;43;47;49;53;58;61;63;66;67;79
32;49;27;29;39;8;33;29;24;51;67;20;62;61;49;70;73;53;76;58;68;39;62;24;45;44;50;62;57;41;58;59;54;34;34;12;12;20;24;34;34;39;41;44;45;49;50;51;53;54;57;58;58;59;61;62;62;62;67;68;70;73;76
26;20;39;37;25;45;33;30;6;54;34;62;51;50;17;42;32;59;49;50;12;61;49;83;56;69;31;52;66;28;53;48;15;68;64;36;12;15;17;28;31;32;34;36;42;48;49;49;50;50;51;52;53;54;56;59;61;62;64;66;68;69;83
48;20;14;15;21;38;15;10;33;61;69;77;58;50;63;31;36;54;18;26;52;26;20;40;14;14;32;25;7;36;33;20;54;38;45;69;7;14;14;18;20;20;25;26;26;31;32;33;36;36;38;40;45;50;52;54;54;58;61;63;69;69;77
36;7;21;0;31;9;17;22;2;29;61;27;36;54;33;1;21;2;15;10;8;15;49;27;35;28;13;13;18;-16;39;33;30;23;24;-8;-16;-8;1;2;8;10;13;13;15;15;18;21;23;24;27;27;28;29;30;33;33;35;36;39;49;54;61
0;34;40;40;23;1;16;12;36;27;21;-8;2;-6;22;68;46;32;46;28;55;68;60;22;41;37;60;52;39;75;31;15;54;10;7;36;-8;-6;2;7;10;15;21;22;22;27;28;31;32;36;37;39;41;46;46;52;54;55;60;60;68;68;75
18;26;35;13;15;43;14;31;5;15;24;53;29;31;21;30;31;59;25;38;29;28;49;58;43;62;25;17;39;0;25;33;15;46;55;41;0;15;15;17;21;24;25;25;25;28;29;29;30;31;31;33;38;39;41;43;46;49;53;55;58;59;62
31;14;31;4;23;38;14;30;30;21;40;64;31;51;57;18;27;33;15;32;29;25;45;66;31;53;54;11;27;25;21;47;51;38;64;60;11;15;18;21;21;25;25;27;27;29;31;31;32;33;38;40;45;47;51;51;53;54;57;60;64;64;66
41;25;11;15;42;35;27;28;44;45;67;65;66;67;72;29;65;44;40;39;54;22;51;27;35;37;35;41;31;42;68;63;83;50;57;64;22;27;29;31;35;35;37;39;40;41;42;44;45;50;51;54;57;63;64;65;65;66;67;67;68;72;83
32;34;14;48;40;11;48;30;18;60;65;26;66;57;45;68;73;37;81;57;50;60;50;7;49;28;22;90;71;64;83;57;57;57;31;18;7;18;22;26;28;31;37;45;49;50;50;57;57;57;57;57;60;60;64;65;66;68;71;73;81;83;90
48;2;33;37;5;41;43;10;38;82;50;69;72;50;70;37;-4;36;35;-5;25;69;25;71;74;42;58;71;34;55;45;7;36;66;34;78;-5;-4;7;25;25;34;34;35;36;36;37;42;45;50;50;55;58;66;69;69;70;71;71;72;74;78;82
46;22;23;25;9;35;7;42;38;56;51;64;39;71;81;28;26;55;24;60;56;33;24;58;30;47;55;27;59;55;3;42;46;42;71;58;3;24;24;26;27;28;30;33;39;42;42;46;47;51;55;55;55;56;56;58;58;59;60;64;71;71;81
0;30;0;47;35;49;9;24;24;43;22;41;-3;8;6;63;52;67;22;42;53;40;32;37;-8;9;21;38;68;66;37;48;41;44;54;65;-8;-3;6;8;9;21;22;22;32;37;37;38;40;41;41;42;43;44;48;52;53;54;63;65;66;67;68
21;7;1;0;25;23;47;28;45;10;42;28;49;39;58;0;26;14;51;23;51;1;7;15;45;11;39;45;18;37;53;53;68;62;47;58;0;1;7;10;11;14;15;18;23;26;28;37;39;39;42;45;45;47;49;51;51;53;53;58;58;62;68
44;45;42;39;41;40;47;17;8;66;75;69;73;45;48;65;79;65;79;60;52;67;83;79;71;43;40;83;40;38;76;41;47;68;41;44;38;40;40;41;41;43;44;45;47;48;52;60;65;65;66;67;68;69;71;73;75;76;79;79;79;83;83
25;44;31;15;17;25;23;23;32;26;37;32;46;39;53;55;61;50;53;62;68;42;45;56;43;49;46;30;23;46;20;21;38;44;30;57;20;21;23;26;30;30;32;37;38;39;42;43;44;45;46;46;46;49;50;53;53;55;56;57;61;62;68
26;31;1;27;26;11;34;20;4;45;41;30;51;35;13;57;49;25;58;40;19;13;24;9;27;1;-9;43;32;22;52;37;18;31;18;2;-9;1;2;9;13;13;18;18;19;22;24;25;27;30;31;32;35;37;40;41;43;45;49;51;52;57;58
15;40;30;34;42;18;40;10;2;31;40;15;38;21;2;67;69;52;79;48;24;63;70;45;64;29;18;59;42;20;71;43;37;44;9;17;2;9;15;17;18;20;21;24;29;31;37;38;40;42;43;44;45;48;52;59;63;64;67;69;70;71;79
37;47;33;28;46;40;13;4;7;45;72;65;46;25;43;56;93;78;50;34;53;50;59;67;35;34;25;28;21;27;50;42;46;50;24;45;21;24;25;25;27;28;34;34;35;42;43;45;45;46;46;50;50;50;50;53;56;59;65;67;72;78;93
1;40;1;40;41;23;18;9;23;29;38;23;5;-4;11;64;75;59;39;34;62;25;41;13;5;4;10;55;39;61;47;35;61;40;13;27;-4;4;5;5;10;11;13;13;23;25;27;29;34;35;38;39;39;40;41;47;55;59;61;61;62;64;75
18;33;30;24;44;21;15;2;19;31;45;27;21;5;21;48;74;53;47;21;50;44;56;43;32;14;33;33;10;26;42;28;54;17;13;32;5;10;13;14;17;21;21;21;26;27;28;31;32;32;33;33;42;43;44;45;47;48;50;53;54;56;74
28;21;21;49;23;15;30;18;31;61;43;43;42;41;44;50;25;29;45;23;44;50;39;20;39;21;46;70;66;61;53;38;41;42;14;29;14;20;21;23;25;29;29;38;39;39;41;41;42;42;43;43;44;44;45;46;50;50;53;61;61;66;70
6;4;15;36;26;31;0;8;48;37;19;28;3;1;51;35;29;25;-14;9;36;33;35;45;2;7;61;35;28;67;8;33;57;19;22;64;-14;1;2;3;7;8;9;19;19;22;25;28;28;29;33;33;35;35;35;36;37;45;51;57;61;64;67
1;17;26;48;6;24;45;47;45;48;-2;21;45;36;45;60;7;40;55;61;51;56;21;46;53;62;61;85;81;93;48;45;44;52;61;69;-2;7;21;21;36;40;44;45;45;45;46;48;48;51;52;53;55;56;60;61;61;61;62;69;81;85;93
35;33;11;31;49;37;44;44;40;55;72;57;74;74;61;52;81;65;69;62;59;35;54;34;49;54;40;72;58;52;81;73;88;62;71;74;34;35;40;49;52;52;54;54;55;57;58;59;61;62;62;65;69;71;72;72;73;74;74;74;81;81;88
16;2;25;22;45;9;21;9;25;28;52;13;20;18;31;8;47;10;14;6;16;47;68;29;40;34;41;43;11;37;46;45;53;22;5;30;5;6;8;10;11;13;14;16;18;20;22;28;29;30;31;34;37;40;41;43;45;46;47;47;52;53;68
18;14;1;37;26;15;22;49;26;51;40;32;34;52;38;39;38;22;19;61;21;32;23;-3;15;33;25;41;76;48;28;71;45;20;50;40;-3;15;19;20;21;22;23;25;28;32;32;33;34;38;38;39;40;40;41;45;48;50;51;52;61;71;76
39;36;25;14;4;32;14;15;47;45;32;65;37;38;74;43;20;68;46;40;69;25;10;41;25;24;65;25;26;54;5;2;47;30;32;74;2;5;10;20;24;25;25;25;26;30;32;32;37;38;40;41;43;45;46;47;54;65;65;68;69;74;74
40;49;10;36;30;31;12;21;49;70;62;51;39;55;78;74;71;69;59;51;83;32;32;30;2;14;59;42;50;66;41;33;76;27;46;65;2;14;27;30;32;32;33;39;41;42;46;50;51;51;55;59;59;62;65;66;69;70;71;74;76;78;83
18;36;33;16;36;32;35;18;16;33;34;45;49;27;18;47;72;52;67;50;51;42;50;64;67;41;32;45;32;27;71;48;42;54;32;41;18;27;27;32;32;32;33;34;41;41;42;42;45;45;47;48;49;50;50;51;52;54;64;67;67;71;72
34;4;42;13;22;30;21;3;37;32;46;55;43;21;60;11;13;33;13;-5;30;52;56;56;61;37;70;30;5;36;27;13;55;40;29;58;-5;5;11;13;13;13;21;27;29;30;30;32;33;36;37;40;43;46;52;55;55;56;56;58;60;61;70
47;18;35;9;22;40;39;32;36;52;49;83;81;60;79;26;20;52;53;35;41;40;56;70;59;54;57;35;39;29;49;43;56;63;67;66;20;26;29;35;35;39;40;41;43;49;49;52;52;53;54;56;56;57;59;60;63;66;67;70;79;81;83
34;44;15;24;36;25;35;35;20;41;51;41;50;57;35;49;77;56;69;71;44;24;44;33;40;41;25;54;46;41;54;59;55;45;57;45;24;25;33;35;40;41;41;41;41;44;44;45;45;46;49;50;51;54;54;55;56;57;57;59;69;71;77
16;36;35;0;2;41;8;20;4;-3;13;47;9;25;4;16;21;70;28;39;24;32;27;73;27;53;36;-9;5;-15;3;6;4;35;58;29;-15;-9;-3;3;4;4;5;6;9;13;16;21;24;25;27;27;28;29;32;35;36;39;47;53;58;70;73
46;16;3;38;7;30;25;45;18;82;38;65;71;84;53;40;6;42;37;43;31;35;3;14;24;46;6;46;79;47;31;32;21;48;73;44;3;6;6;14;21;24;31;31;32;35;37;38;40;42;43;44;46;46;47;48;53;65;71;73;79;82;84
13;22;14;26;24;40;22;3;1;31;17;52;25;-2;14;48;41;60;32;24;13;39;22;42;26;4;-3;43;18;14;41;20;5;42;33;41;-3;-2;4;5;13;14;14;17;18;20;22;24;25;26;31;32;33;39;41;41;41;42;42;43;48;52;60
36;27;1;25;26;21;25;1;45;50;45;56;49;35;78;47;50;36;35;15;62;14;17;5;18;-4;31;50;6;67;51;25;57;44;16;57;-4;5;6;14;15;16;17;18;25;31;35;35;36;44;45;47;49;50;50;50;51;56;57;57;62;67;78
2;25;3;11;41;34;19;22;27;11;25;36;8;11;25;19;49;49;26;38;34;10;43;36;11;18;12;21;32;29;51;59;49;47;50;59;8;10;11;11;11;12;18;19;21;25;25;26;29;32;34;36;36;38;43;47;49;49;49;50;51;59;59
41;21;29;3;14;24;9;2;11;38;51;49;34;32;39;11;34;27;22;15;24;18;39;51;31;23;35;-7;-4;10;4;13;20;13;9;24;-7;-4;4;9;10;11;13;13;15;18;20;22;23;24;24;27;31;32;34;34;35;38;39;39;49;51;51
28;4;37;27;44;46;44;30;11;43;65;61;61;52;32;26;28;38;30;34;1;56;73;70;81;57;38;70;51;36;79;55;36;73;67;50;1;26;28;30;32;34;36;36;38;38;43;50;51;52;55;56;57;61;61;65;67;70;70;73;73;79;81
9;28;24;48;45;33;7;40;19;51;50;25;1;32;18;61;63;48;29;68;38;59;59;42;20;44;23;44;84;55;32;71;52;35;72;40;1;18;20;23;25;29;32;32;35;38;40;42;44;44;48;50;51;52;55;59;59;61;63;68;71;72;84
33;10;6;9;11;23;22;6;8;37;29;36;40;24;25;19;20;30;27;9;16;11;3;13;9;7;8;25;14;-1;14;3;19;32;27;11;-1;3;3;7;8;9;9;11;11;13;14;14;16;19;19;20;24;25;25;27;27;29;30;32;36;37;40
30;2;40;23;22;5;1;18;4;36;39;17;30;45;26;24;14;-12;-9;16;4;56;61;40;29;41;28;15;29;17;23;37;21;1;11;-1;-12;-9;-1;1;4;11;14;15;16;17;17;21;23;24;26;28;29;29;30;36;37;39;40;41;45;56;61
33;12;25;49;1;37;36;8;31;79;18;64;54;22;59;50;0;34;31;14;23;54;18;48;49;20;39;84;47;76;32;0;22;54;41;68;0;0;14;18;18;20;22;22;23;31;32;34;39;41;47;48;49;50;54;54;54;59;64;68;76;79;84
41;24;37;17;30;21;30;23;38;50;51;43;68;49;72;31;44;37;42;42;53;42;56;45;58;42;66;36;24;48;42;52;52;44;43;42;24;31;36;37;42;42;42;42;42;42;43;43;44;44;45;48;49;50;51;52;52;53;56;58;66;68;72
4;8;41;28;10;25;11;31;18;17;14;12;-2;17;22;16;15;30;10;36;22;57;44;54;40;65;54;22;59;37;8;26;17;34;56;32;-2;8;10;12;14;15;16;17;17;17;22;22;22;26;30;32;34;36;37;40;44;54;54;56;57;59;65
17;3;28;35;19;45;29;35;21;43;16;54;43;37;23;24;20;32;32;32;13;43;36;55;41;60;47;58;58;46;45;43;38;55;75;50;13;16;20;23;24;32;32;32;36;37;38;41;43;43;43;43;45;46;47;50;54;55;55;58;58;60;75
21;30;8;13;22;27;24;9;3;18;36;41;31;13;22;32;40;52;41;38;20;10;24;18;13;16;-9;34;3;-4;31;28;20;42;25;21;-9;-4;3;10;13;13;16;18;18;20;20;21;22;24;25;28;31;31;32;34;36;38;40;41;41;42;52
49;24;4;48;12;29;45;9;40;94;41;75;76;51;82;66;25;38;50;17;50;46;12;23;49;6;38;88;50;84;54;16;35;58;28;65;6;12;16;17;23;25;28;35;38;38;41;46;49;50;50;50;51;54;58;65;66;75;76;82;84;88;94
29;13;15;26;0;44;41;0;26;36;17;66;59;12;44;27;-1;48;35;1;19;23;14;45;38;14;28;67;15;40;32;-12;22;80;37;57;-12;-1;1;12;14;14;15;17;19;22;23;27;28;32;35;36;37;38;40;44;45;48;57;59;66;67;80
2;41;18;18;19;44;40;23;30;2;5;29;41;22;31;55;47;82;65;49;69;18;30;56;38;34;41;51;36;33;47;41;44;82;64;54;2;5;18;22;29;30;31;33;34;36;38;41;41;41;44;47;47;49;51;54;55;56;64;65;69;82;82
49;45;17;21;10;35;43;11;22;66;51;69;90;43;61;51;49;73;83;44;64;36;19;51;46;25;30;59;12;40;41;16;12;77;46;48;12;12;16;19;25;30;36;40;41;43;44;46;46;48;49;51;51;51;59;61;64;66;69;73;77;83;90
41;38;40;21;36;24;2;33;36;57;69;60;42;67;72;54;59;43;20;61;74;61;72;54;39;59;56;22;41;56;31;63;69;6;48;48;6;20;22;31;39;41;42;43;48;48;54;54;56;56;57;59;59;60;61;61;63;67;69;69;72;72;74
43;3;22;15;22;34;38;14;17;50;52;75;81;56;48;17;9;27;35;17;13;30;37;43;56;19;25;38;9;24;40;35;19;64;46;39;9;9;13;17;17;19;19;24;25;27;30;35;35;37;38;39;40;43;46;48;50;52;56;56;64;75;81
31;10;9;23;22;46;45;11;33;54;51;63;56;38;55;21;19;48;35;7;42;15;11;50;53;8;38;49;33;54;58;14;35;78;54;68;7;8;11;14;15;19;21;33;35;35;38;38;42;48;49;50;51;53;54;54;54;55;56;58;63;68;78
6;45;0;49;43;20;24;18;19;40;33;24;22;15;21;85;78;49;58;50;49;47;24;14;5;18;11;68;50;62;48;61;42;39;37;23;5;11;14;15;18;21;22;23;24;24;33;37;39;40;42;47;48;49;49;50;50;58;61;62;68;78;85
45;25;39;43;32;18;26;16;33;81;62;44;53;48;73;65;40;30;40;22;47;62;58;49;62;47;62;57;51;66;46;38;58;38;28;50;22;28;30;38;38;40;40;44;46;47;47;48;49;50;51;53;57;58;58;62;62;62;62;65;66;73;81
9;32;6;31;49;0;34;47;32;28;50;-11;31;53;32;50;66;30;47;76;53;24;47;1;31;34;36;58;70;50;74;81;71;22;28;25;-11;1;22;24;25;28;28;30;31;31;32;34;36;47;47;50;50;50;53;53;58;66;70;71;74;76;81
47;23;42;43;37;49;29;5;0;88;77;95;69;46;42;62;56;55;48;11;4;81;70;81;59;47;40;53;33;43;61;29;34;78;40;46;4;11;29;33;34;40;40;42;43;46;46;47;48;53;55;56;59;61;62;69;70;77;78;81;81;88;95
32;2;25;10;23;35;39;21;9;37;51;55;63;51;26;10;22;18;38;7;-3;18;40;44;48;43;28;30;28;13;60;34;32;70;53;27;-3;7;10;13;18;18;22;26;27;28;28;30;32;34;37;38;40;43;44;48;51;51;53;55;60;63;70
21;1;43;28;3;34;23;6;18;44;15;39;35;21;31;26;-9;29;24;-8;13;62;38;66;48;40;59;46;15;37;14;9;19;38;30;50;-9;-8;9;13;14;15;15;19;21;24;26;29;30;31;35;37;38;38;39;40;44;46;48;50;59;62;66
15;33;14;31;17;12;4;41;42;27;26;19;5;46;40;54;35;26;37;57;57;45;16;12;6;50;49;33;71;73;15;57;56;-2;37;39;-2;5;6;12;15;16;19;26;26;27;33;35;37;37;39;40;45;46;49;50;54;56;57;57;57;71;73
30;5;26;37;39;17;11;48;29;63;51;42;33;64;39;41;28;2;4;46;33;58;48;24;36;60;50;32;75;66;47;76;55;11;62;36;2;4;11;24;28;32;33;33;36;36;39;41;42;46;47;48;50;51;55;58;60;62;63;64;66;75;76
29;28;6;17;9;5;43;30;33;32;31;32;67;56;44;44;27;25;69;41;42;3;14;-4;37;17;28;41;43;48;40;25;33;34;22;24;-4;3;14;17;22;24;25;25;27;28;31;32;32;33;34;37;40;41;41;42;43;44;44;48;56;67;69
27;3;28;9;22;13;23;43;33;25;48;28;30;52;53;11;9;10;13;36;23;36;37;33;45;58;49;23;42;29;34;46;47;21;48;34;9;10;11;13;21;23;23;25;28;29;30;33;34;34;36;36;37;42;45;46;47;48;48;49;52;53;58
18;0;30;15;0;35;38;45;35;20;5;43;46;62;43;1;-15;34;38;28;25;32;12;64;49;65;48;41;45;34;20;42;31;67;71;69;-15;1;5;12;20;20;25;28;31;32;34;34;38;41;42;43;43;45;46;48;49;62;64;65;67;69;71
33;7;0;16;26;39;0;17;28;37;44;58;26;44;41;13;17;32;-6;11;29;5;15;25;-9;1;14;-1;13;30;24;40;46;38;38;55;-9;-6;-1;1;5;11;13;13;14;15;17;24;25;26;29;30;32;37;38;38;40;41;44;44;46;55;58
24;47;32;14;35;37;49;5;25;20;50;47;73;27;35;57;62;64;93;40;59;29;66;53;76;29;49;44;0;20;75;21;57;67;35;60;0;20;20;21;27;29;29;35;35;40;44;47;49;50;53;57;57;59;60;62;64;66;67;73;75;76;93
47;10;38;43;17;23;44;5;30;82;47;65;71;46;62;48;23;18;39;13;34;77;49;47;71;34;48;87;40;70;58;9;46;51;10;39;9;10;13;18;23;34;34;39;39;40;46;46;47;47;48;48;49;51;58;62;65;70;71;71;77;82;87
14;22;29;43;39;21;25;16;33;53;46;15;39;18;39;58;54;42;43;27;45;60;64;46;52;38;45;58;51;76;61;40;55;26;37;42;15;18;26;27;37;38;39;39;40;42;42;43;45;45;46;46;51;52;53;54;55;58;58;60;61;64;76
33;13;37;23;22;12;30;14;48;42;53;35;57;43;69;36;29;10;36;13;53;60;39;29;48;49;76;52;31;65;38;36;51;42;6;47;6;10;13;29;29;31;35;36;36;36;38;39;42;42;43;47;48;49;51;52;53;53;57;60;65;69;76
23;44;3;2;25;36;3;30;30;19;40;49;15;50;50;40;56;75;42;57;57;-4;16;22;-2;32;15;-12;17;24;23;36;36;34;54;57;-12;-4;-2;15;15;16;17;19;22;23;24;32;34;36;36;40;40;42;49;50;50;54;56;57;57;57;75
45;39;17;28;19;45;30;43;24;60;58;86;61;71;57;61;43;65;67;82;63;28;29;53;40;58;40;49;69;43;40;59;27;67;74;57;27;28;29;40;40;40;43;43;49;53;57;57;58;58;59;60;61;61;63;65;67;67;69;71;74;82;86
12;1;13;28;3;10;24;32;31;32;14;5;30;30;33;22;-16;11;8;22;16;36;3;10;31;26;34;32;42;43;14;23;34;18;30;40;-16;3;5;8;10;11;14;14;16;18;22;22;23;26;30;30;30;31;32;32;33;34;34;36;40;42;43
13;11;29;14;26;40;46;5;41;21;35;44;54;0;44;13;19;40;38;-2;40;43;45;49;67;19;59;51;0;46;68;12;59;68;37;76;-2;0;0;12;13;19;19;21;35;37;38;40;40;43;44;44;45;46;49;51;54;59;59;67;68;68;76
9;18;37;5;31;27;2;46;47;7;34;16;1;35;36;22;41;40;10;61;45;36;57;57;39;72;84;0;33;42;29;73;64;20;73;62;0;1;7;10;16;20;22;29;33;34;35;36;36;39;40;41;42;45;57;57;61;62;64;72;73;73;84
21;43;15;41;5;47;23;16;48;60;24;52;30;31;58;76;36;76;51;40;73;54;4;47;30;29;51;56;37;73;9;3;48;59;50;79;3;4;9;24;29;30;30;31;36;37;40;47;48;50;51;51;52;54;56;58;59;60;73;73;76;76;79
42;26;47;28;38;40;37;46;45;53;64;80;64;70;79;39;54;53;59;67;51;74;79;73;82;92;92;49;55;67;70;82;72;75;76;75;39;49;51;53;53;54;55;59;64;64;67;67;70;70;72;73;74;75;75;76;79;79;80;82;82;92;92
43;28;31;49;26;19;3;14;13;83;64;60;37;44;42;73;50;44;13;40;27;73;45;46;33;37;32;39;45;42;24;23;38;12;20;29;12;13;20;23;24;27;29;32;33;37;37;38;39;40;42;42;44;44;45;45;46;50;60;64;73;73;83
18;45;34;8;11;24;27;0;3;21;22;27;31;11;12;49;36;51;69;38;42;29;39;46;46;23;34;34;3;-8;31;7;12;43;14;23;-8;3;7;11;12;12;14;21;22;23;23;27;29;31;31;34;34;36;38;39;42;43;46;46;49;51;69
28;40;31;13;32;15;48;40;13;39;60;38;75;65;30;36;60;47;86;65;51;25;59;40;60;63;29;58;47;18;61;68;38;47;37;12;12;18;25;29;30;36;37;38;38;39;40;47;47;47;51;58;59;60;60;60;61;63;65;65;68;75;86
19;38;47;36;7;15;30;15;11;37;17;27;32;31;21;63;39;45;65;45;43;82;50;46;64;61;42;48;33;31;27;4;4;33;21;19;4;4;17;19;21;21;27;27;31;31;32;33;33;37;39;42;43;45;45;46;48;50;61;63;64;65;82
33;24;42;39;3;29;23;0;45;68;25;45;41;33;60;47;20;36;38;4;66;72;36;62;59;42;74;50;23;69;25;-6;32;52;24;69;-6;4;20;23;24;25;25;32;33;36;36;38;41;42;45;47;50;52;59;60;62;66;68;69;69;72;74
41;38;29;27;49;34;45;22;27;59;81;65;85;57;67;65;84;56;77;51;55;36;75;55;54;38;54;57;32;45;85;67;60;70;55;52;32;36;38;45;51;52;54;54;55;55;55;56;57;57;59;60;65;65;67;67;70;75;77;81;84;85;85
41;21;37;36;11;24;38;39;9;66;43;54;64;72;41;46;23;35;50;44;16;59;40;51;55;72;35;73;62;28;37;49;10;61;58;32;10;16;23;28;32;35;35;37;40;41;43;44;46;49;50;51;54;55;58;59;61;62;64;66;72;72;73
28;4;46;27;27;24;32;1;10;49;39;46;43;15;32;21;11;9;36;-1;-3;68;72;65;69;41;54;51;10;25;56;8;18;45;7;16;-3;-1;7;8;9;10;11;15;16;18;21;25;32;36;39;41;43;45;46;49;51;54;56;65;68;69;72
27;28;43;41;8;7;14;10;23;49;22;31;32;17;31;57;21;22;31;21;45;78;37;34;47;40;53;38;31;63;8;13;13;3;10;26;3;8;10;13;13;17;21;21;22;22;26;31;31;31;31;32;34;37;38;40;45;47;49;53;57;63;78
16;3;30;46;7;47;32;1;38;42;8;60;48;15;52;46;-2;38;24;4;25;60;28;73;46;12;49;64;47;66;37;-4;39;72;41;76;-4;-2;4;8;12;15;24;25;28;37;38;39;41;42;46;46;47;48;49;52;60;60;64;66;72;73;76
29;0;40;1;16;45;37;8;32;12;40;70;52;28;58;-7;9;44;25;-5;31;26;41;71;70;38;64;19;7;14;52;12;40;72;43;63;-7;-5;7;9;12;12;14;19;25;26;28;31;38;40;40;41;43;44;52;52;58;63;64;70;70;71;72
1;48;13;21;3;24;28;5;49;5;-8;14;10;-5;37;53;43;64;61;51;81;24;15;33;25;13;49;29;12;65;12;7;41;43;18;61;-8;-5;5;7;10;12;12;13;14;15;18;24;25;29;33;37;41;43;43;49;51;53;61;61;64;65;81
20;25;16;15;30;36;47;22;12;19;50;50;66;36;30;25;50;51;71;46;34;31;44;43;52;29;28;62;24;10;64;49;30;72;38;36;10;19;24;25;28;29;30;30;31;34;36;36;38;43;44;46;49;50;50;50;51;52;62;64;66;71;72
40;48;1;32;17;16;30;46;12;53;56;56;56;79;43;63;62;53;69;77;60;20;5;15;18;37;1;42;73;36;31;58;26;29;46;18;1;5;15;18;18;20;26;29;31;36;37;42;43;46;53;53;56;56;56;58;60;62;63;69;73;77;79
